2012wat_0,Regional Chairman's Award,frc2056,
2012wat_1,Regional Winners,frc2056,
2012wat_1,Regional Winners,frc1114,
2012wat_1,Regional Winners,frc4372,
2012wat_10,Rookie All Star Award,frc4069,
2012wat_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc865,
2012wat_12,Coopertition Award,frc4069,
2012wat_13,Judges' Award,frc216,
2012wat_14,Highest Rookie Seed,frc4069,
2012wat_15,Rookie Inspiration Award,frc4039,
2012wat_16,Industrial Design Award sponsored by General Motors,frc1114,
2012wat_17,Quality Award sponsored by Motorola,frc1503,
2012wat_18,Industrial Safety Award sponsored by Underwriters Laboratories,frc1334,
2012wat_2,Regional Finalists,frc2852,
2012wat_2,Regional Finalists,frc244,
2012wat_2,Regional Finalists,frc1503,
2012wat_20,Creativity Award sponsored by Xerox,frc3683,
2012wat_21,Engineering Excellence Award sponsored by Delphi,frc2056,
2012wat_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc1334,
2012wat_27,Imagery Award in honor of Jack Kamen,frc2809,
2012wat_29,Innovation in Control Award sponsored by Rockwell Automation,frc781,
2012wat_3,Woodie Flowers Finalist Award,frc3161,Roger Balech
2012wat_30,Team Spirit Award sponsored by Chrysler,frc1305,
2012wat_31,Website Award,frc1114,
2012wat_4,FIRST Dean's List Finalist Award,frc781,Janelle Taylor
2012wat_4,FIRST Dean's List Finalist Award,frc1305,Alex Wilcox
2012wat_5,Volunteer of the Year,frc2702,Brad Morris
2012wat_9,Engineering Inspiration Award,frc771,
