Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,3528,2.3300000000000001,2573.0,647.0,1280.0,1000.0,58.0,9-0-0,9
2,1986,2.3300000000000001,2428.0,489.0,880.0,850.0,398.0,7-2-0,9
3,1730,2.1099999999999999,2370.0,675.0,1220.0,900.0,0.0,9-0-0,9
4,1997,1.8799999999999999,2231.0,555.0,1100.0,900.0,31.0,8-1-0,9
5,1987,1.77,2094.0,395.0,1120.0,700.0,69.0,7-2-0,9
6,2164,1.6599999999999999,2147.0,365.0,1120.0,750.0,2.0,7-2-0,9
7,1769,1.55,2095.0,550.0,980.0,900.0,0.0,7-2-0,9
8,3172,1.55,1858.0,250.0,920.0,750.0,3.0,7-2-0,9
9,1810,1.4399999999999999,2418.0,492.0,1200.0,950.0,18.0,6-3-0,9
10,4959,1.4399999999999999,2185.0,420.0,1100.0,850.0,0.0,6-3-0,9
11,624,1.4399999999999999,2031.0,489.0,1200.0,650.0,31.0,6-3-0,9
12,2410,1.4399999999999999,1965.0,418.0,1100.0,650.0,5.0,6-3-0,9
13,2345,1.4399999999999999,1951.0,343.0,940.0,750.0,56.0,6-3-0,9
14,935,1.3300000000000001,2328.0,557.0,1100.0,1000.0,3.0,6-3-0,9
15,5119,1.3300000000000001,2085.0,327.0,940.0,900.0,40.0,6-3-0,9
16,6542,1.3300000000000001,1841.0,335.0,800.0,850.0,16.0,6-1-0,9
17,1775,1.22,1997.0,368.0,880.0,750.0,137.0,5-4-0,9
18,1984,1.22,1923.0,474.0,900.0,700.0,118.0,5-4-0,9
19,1763,1.22,1922.0,343.0,940.0,750.0,62.0,5-4-0,9
20,1108,1.22,1706.0,439.0,860.0,650.0,66.0,5-4-0,9
21,1710,1.1100000000000001,2011.0,290.0,1060.0,750.0,11.0,5-4-0,9
22,4522,1.1100000000000001,1906.0,295.0,860.0,900.0,6.0,5-4-0,9
23,2353,1.1100000000000001,1849.0,330.0,900.0,650.0,94.0,4-5-0,9
24,5918,1.1100000000000001,1814.0,420.0,980.0,600.0,4.0,5-4-0,9
25,1737,1.1100000000000001,1799.0,490.0,960.0,650.0,9.0,5-4-0,9
26,5098,1.1100000000000001,1762.0,302.0,900.0,700.0,32.0,5-4-0,9
27,6424,1.1100000000000001,1674.0,252.0,840.0,500.0,9.0,5-4-0,9
28,1764,1.1100000000000001,1655.0,230.0,840.0,650.0,0.0,5-4-0,9
29,5809,1.1100000000000001,1648.0,419.0,780.0,600.0,23.0,5-4-0,9
30,1827,1.1100000000000001,1517.0,281.0,740.0,450.0,2.0,5-4-0,9
31,5801,1.0,2234.0,519.0,1000.0,900.0,84.0,4-5-0,9
32,5013,1.0,1976.0,455.0,940.0,750.0,51.0,4-5-0,9
33,1777,0.88,2116.0,295.0,980.0,950.0,1.0,4-5-0,9
34,2457,0.88,2055.0,420.0,980.0,850.0,0.0,4-5-0,9
35,1825,0.88,1939.0,303.0,980.0,800.0,14.0,4-5-0,9
36,2167,0.88,1930.0,420.0,1020.0,600.0,0.0,4-5-0,9
37,5126,0.88,1817.0,336.0,880.0,700.0,7.0,4-5-0,9
38,4809,0.88,1530.0,365.0,840.0,450.0,35.0,4-5-0,9
39,2357,0.88,1528.0,375.0,800.0,500.0,38.0,4-5-0,9
40,1723,0.77000000000000002,1908.0,306.0,980.0,700.0,48.0,3-6-0,9
41,4455,0.77000000000000002,1822.0,461.0,900.0,650.0,47.0,3-6-0,9
42,5968,0.77000000000000002,1724.0,327.0,900.0,600.0,64.0,3-6-0,9
43,2346,0.77000000000000002,1682.0,201.0,820.0,650.0,67.0,3-6-0,9
44,1982,0.77000000000000002,1676.0,235.0,880.0,550.0,1.0,3-6-0,9
45,1785,0.77000000000000002,1617.0,309.0,860.0,400.0,52.0,3-6-0,9
46,1994,0.77000000000000002,1570.0,294.0,860.0,550.0,20.0,3-6-0,9
47,5141,0.66000000000000003,1737.0,247.0,880.0,700.0,7.0,3-6-0,9
48,5268,0.66000000000000003,1682.0,426.0,900.0,650.0,2.0,3-6-0,9
49,938,0.66000000000000003,1512.0,365.0,880.0,450.0,2.0,3-6-0,9
50,2001,0.66000000000000003,1512.0,236.0,720.0,500.0,7.0,3-5-0,9
51,2560,0.66000000000000003,1505.0,406.0,940.0,450.0,5.0,3-5-0,9
52,2335,0.66000000000000003,1397.0,305.0,820.0,350.0,47.0,3-6-0,9
53,5189,0.66000000000000003,1343.0,305.0,820.0,300.0,38.0,3-6-0,9
54,1802,0.44,1687.0,417.0,860.0,600.0,7.0,2-7-0,9
55,6419,0.44,1557.0,297.0,860.0,550.0,7.0,2-7-0,9
56,1847,0.44,1502.0,297.0,900.0,450.0,7.0,2-7-0,9
57,5082,0.22,1641.0,481.0,880.0,550.0,11.0,1-8-0,9
58,2874,0.22,1431.0,170.0,740.0,500.0,1.0,1-8-0,9
59,3485,0.22,1330.0,181.0,780.0,350.0,35.0,1-8-0,9
60,937,0.22,1252.0,231.0,760.0,350.0,2.0,1-8-0,9
