Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,4915,1.6599999999999999,3361.0,642.0,1460.0,1400.0,226.0,10-2-0,12
2,1778,1.5800000000000001,3281.0,783.0,1600.0,1400.0,36.0,9-3-0,12
3,4911,1.5800000000000001,3276.0,730.0,1660.0,1400.0,51.0,9-3-0,12
4,1294,1.5,3456.0,675.0,1640.0,1500.0,36.0,8-4-0,12
5,5803,1.4099999999999999,3362.0,701.0,1600.0,1350.0,87.0,7-5-0,12
6,492,1.4099999999999999,3295.0,719.0,1580.0,1400.0,20.0,8-4-0,12
7,4077,1.4099999999999999,3249.0,598.0,1500.0,1450.0,29.0,8-3-1,12
8,4469,1.3300000000000001,3364.0,659.0,1560.0,1450.0,59.0,7-5-0,12
9,3663,1.3300000000000001,3355.0,634.0,1560.0,1450.0,15.0,8-4-0,12
10,5827,1.3300000000000001,3215.0,414.0,1400.0,1500.0,45.0,8-4-0,12
11,3218,1.3300000000000001,2999.0,532.0,1360.0,1350.0,24.0,8-4-0,12
12,2976,1.3300000000000001,2955.0,539.0,1520.0,1150.0,30.0,7-4-1,12
13,1318,1.25,3219.0,598.0,1460.0,1500.0,14.0,7-5-0,12
14,3070,1.25,2892.0,828.0,1660.0,1000.0,7.0,7-5-0,12
15,2910,1.1599999999999999,3086.0,506.0,1540.0,1250.0,61.0,7-5-0,12
16,2522,1.1599999999999999,2944.0,538.0,1280.0,1250.0,49.0,7-5-0,12
17,2930,1.1599999999999999,2863.0,754.0,1640.0,1000.0,13.0,6-6-0,12
18,2412,1.1599999999999999,2716.0,511.0,1440.0,1050.0,41.0,7-5-0,12
19,1899,1.0800000000000001,3313.0,780.0,1560.0,1400.0,38.0,6-6-0,12
20,5941,1.0800000000000001,3183.0,645.0,1560.0,1400.0,3.0,6-6-0,12
21,2928,1.0800000000000001,2967.0,588.0,1540.0,1150.0,32.0,6-5-1,12
22,4682,1.0,3008.0,527.0,1320.0,1400.0,38.0,6-6-0,12
23,1983,1.0,2982.0,590.0,1500.0,1200.0,22.0,6-6-0,12
24,2557,1.0,2884.0,591.0,1460.0,1200.0,34.0,6-6-0,12
25,4089,1.0,2451.0,544.0,1360.0,850.0,36.0,6-6-0,12
26,5588,0.91000000000000003,2980.0,722.0,1500.0,1150.0,25.0,5-7-0,12
27,2605,0.91000000000000003,2943.0,712.0,1340.0,1350.0,8.0,5-6-1,12
28,2903,0.91000000000000003,2775.0,345.0,1380.0,1200.0,5.0,4-7-1,12
29,5495,0.82999999999999996,2770.0,651.0,1440.0,1100.0,25.0,5-7-0,12
30,3268,0.66000000000000003,2898.0,657.0,1240.0,1400.0,3.0,4-8-0,12
31,4681,0.66000000000000003,2789.0,656.0,1480.0,1100.0,14.0,4-8-0,12
32,4512,0.66000000000000003,2650.0,535.0,1360.0,1050.0,15.0,4-8-0,12
33,2555,0.66000000000000003,2619.0,604.0,1280.0,1150.0,14.0,4-8-0,12
34,4180,0.66000000000000003,2583.0,432.0,1340.0,1000.0,3.0,4-8-0,12
35,5683,0.66000000000000003,2420.0,583.0,1260.0,900.0,20.0,4-8-0,12
36,4309,0.57999999999999996,2839.0,594.0,1500.0,850.0,19.0,3-8-1,12
37,6503,0.57999999999999996,2346.0,581.0,1300.0,800.0,6.0,3-9-0,12
38,5748,0.5,2721.0,449.0,1420.0,1100.0,31.0,3-9-0,12
39,4683,0.5,2645.0,727.0,1380.0,1000.0,35.0,3-9-0,12
40,949,0.33000000000000002,2390.0,534.0,1280.0,850.0,15.0,2-10-0,12
