2019ncgui_0,District Chairman's Award,frc3506,
2019ncgui_1,District Event Winner,frc2059,
2019ncgui_1,District Event Winner,frc2655,
2019ncgui_1,District Event Winner,frc6729,
2019ncgui_10,Rookie All Star Award,frc7763,
2019ncgui_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc2640,
2019ncgui_13,Judges' Award,frc6894,
2019ncgui_14,Highest Rookie Seed,frc7763,
2019ncgui_15,Rookie Inspiration Award sponsored by National Instruments,frc7815,
2019ncgui_16,Industrial Design Award sponsored by General Motors,frc3196,
2019ncgui_17,Quality Award sponsored by Motorola Solutions Foundation,frc1533,
2019ncgui_18,Safety Award sponsored by Underwriters Laboratories,frc2640,
2019ncgui_2,District Event Finalist,frc4795,
2019ncgui_2,District Event Finalist,frc1533,
2019ncgui_2,District Event Finalist,frc587,
2019ncgui_20,Creativity Award sponsored by Xerox,frc4935,
2019ncgui_21,Excellence in Engineering Award sponsored by Delphi,frc4795,
2019ncgui_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc6565,
2019ncgui_27,Imagery Award in honor of Jack Kamen,frc4290,
2019ncgui_29,Innovation in Control Award sponsored by Rockwell Automation,frc4534,
2019ncgui_30,Team Spirit Award sponsored by FCA Foundation,frc5762,
2019ncgui_71,Autonomous Award sponsored by Ford,frc2059,
2019ncgui_9,District Engineering Inspiration Award,frc2655,
