2018inmis_0,District Chairman's Award,frc135,
2018inmis_1,District Event Winner,frc3357,
2018inmis_1,District Event Winner,frc1024,
2018inmis_1,District Event Winner,frc74,
2018inmis_10,Rookie All Star Award,frc6956,
2018inmis_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc447,
2018inmis_13,Judges' Award,frc6721,
2018inmis_14,Highest Rookie Seed,frc7198,
2018inmis_15,Rookie Inspiration Award sponsored by National Instruments,frc7198,
2018inmis_16,Industrial Design Award sponsored by General Motors,frc3357,
2018inmis_17,Quality Award sponsored by Motorola Solutions Foundation,frc1024,
2018inmis_18,Safety Award sponsored by Underwriters Laboratories,frc503,
2018inmis_2,District Event Finalist,frc71,
2018inmis_2,District Event Finalist,frc1501,
2018inmis_2,District Event Finalist,frc3936,
2018inmis_20,Creativity Award sponsored by Xerox,frc503,
2018inmis_21,Excellence in Engineering Award sponsored by Delphi,frc234,
2018inmis_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc2197,
2018inmis_27,Imagery Award in honor of Jack Kamen,frc3940,
2018inmis_29,Innovation in Control Award sponsored by Rockwell Automation,frc1747,
2018inmis_30,Team Spirit Award sponsored by FCA Foundation,frc3147,
2018inmis_9,District Engineering Inspiration Award,frc1018,
