2017mnemcc_1,Winner,2846,
2017mnemcc_1,Winner,3244,
2017mnemcc_1,Winner,4859,
2017mnemcc_2,Finalist,3883,
2017mnemcc_2,Finalist,4536,
2017mnemcc_2,Finalist,2491,
