2016ripro_0,District Chairman's Award,frc125,
2016ripro_1,District Event Winner,frc228,
2016ripro_1,District Event Winner,frc1058,
2016ripro_1,District Event Winner,frc6153,
2016ripro_10,Rookie All Star Award,frc6153,
2016ripro_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc4473,
2016ripro_13,Judges' Award,frc5112,
2016ripro_14,Highest Rookie Seed,frc6224,
2016ripro_15,Rookie Inspiration Award sponsored by National Instruments,frc5846,
2016ripro_16,Industrial Design Award sponsored by General Motors,frc1768,
2016ripro_17,Quality Award sponsored by Motorola Solutions Foundation,frc4048,
2016ripro_18,Industrial Safety Award sponsored by Underwriters Laboratories,frc157,
2016ripro_2,District Event Finalist,frc190,
2016ripro_2,District Event Finalist,frc125,
2016ripro_2,District Event Finalist,frc5846,
2016ripro_20,Creativity Award sponsored by Xerox,frc4761,
2016ripro_21,Excellence in Engineering Award sponsored by Delphi,frc1058,
2016ripro_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc2648,
2016ripro_27,Imagery Award in honor of Jack Kamen,frc4097,
2016ripro_29,Innovation in Control Award sponsored by Rockwell Automation,frc2067,
2016ripro_30,Team Spirit Award sponsored by FCA Foundation,frc4169,
2016ripro_9,District Engineering Inspiration Award,frc190,
