Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,3478,2.3599999999999999,2783.0,653.0,1160.0,850.0,438.0,9-2-0,11
2,3158,1.72,2553.0,513.0,1280.0,1000.0,43.0,9-2-0,11
3,5526,1.72,2506.0,689.0,1340.0,900.0,46.0,9-2-0,11
4,6017,1.54,2212.0,408.0,1120.0,700.0,47.0,8-3-0,11
5,6647,1.45,2551.0,575.0,1420.0,900.0,1.0,8-3-0,11
6,3472,1.3600000000000001,2160.0,527.0,1160.0,700.0,65.0,7-4-0,11
7,4400,1.3600000000000001,2122.0,496.0,1360.0,550.0,47.0,7-4-0,11
8,6199,1.3600000000000001,2083.0,408.0,1140.0,500.0,43.0,7-4-0,11
9,6666,1.3600000000000001,2059.0,386.0,1160.0,600.0,44.0,7-4-0,11
10,5093,1.3600000000000001,2023.0,336.0,1120.0,650.0,43.0,7-4-0,11
11,5312,1.3600000000000001,1798.0,320.0,1180.0,400.0,53.0,7-4-0,11
12,6170,1.27,2152.0,492.0,1200.0,550.0,7.0,7-4-0,11
13,4635,1.27,2031.0,545.0,1180.0,600.0,1.0,7-4-0,11
14,4603,1.1799999999999999,2230.0,524.0,1320.0,650.0,50.0,6-5-0,11
15,4735,1.1799999999999999,2041.0,258.0,1080.0,750.0,46.0,6-5-0,11
16,3480,1.1799999999999999,2010.0,226.0,1040.0,800.0,45.0,6-4-0,11
17,6200,1.0900000000000001,1997.0,383.0,960.0,800.0,42.0,5-5-1,11
18,4355,1.0,2123.0,668.0,1220.0,700.0,3.0,5-5-1,11
19,4403,1.0,2046.0,316.0,1300.0,500.0,36.0,5-5-1,11
20,2283,0.90000000000000002,2232.0,307.0,1180.0,850.0,2.0,5-6-0,11
21,3794,0.90000000000000002,1904.0,544.0,1260.0,400.0,39.0,5-6-0,11
22,4401,0.81000000000000005,2378.0,463.0,1220.0,900.0,48.0,4-7-0,11
23,5874,0.81000000000000005,1821.0,343.0,1120.0,350.0,46.0,4-7-0,11
24,6483,0.71999999999999997,1854.0,359.0,1160.0,500.0,4.0,4-7-0,11
25,5959,0.71999999999999997,1830.0,271.0,1040.0,550.0,35.0,4-7-0,11
26,6634,0.71999999999999997,1742.0,298.0,1100.0,400.0,7.0,4-7-0,11
27,6702,0.71999999999999997,1718.0,318.0,1180.0,350.0,3.0,4-7-0,11
28,4746,0.71999999999999997,1645.0,210.0,920.0,550.0,0.0,4-7-0,11
29,6652,0.71999999999999997,1549.0,285.0,1060.0,350.0,4.0,4-7-0,11
30,6407,0.63,1705.0,155.0,980.0,350.0,0.0,3-7-1,11
31,5705,0.54000000000000004,1819.0,390.0,1040.0,550.0,54.0,2-8-1,11
32,6156,0.54000000000000004,1637.0,382.0,1040.0,400.0,2.0,3-8-0,11
33,6444,0.45000000000000001,1490.0,210.0,880.0,500.0,0.0,2-7-1,11
34,6507,0.35999999999999999,1608.0,263.0,1040.0,350.0,33.0,2-9-0,11
35,6010,0.35999999999999999,1265.0,190.0,760.0,350.0,0.0,2-8-0,11
