2014txri_f1m1,frc624,frc3847,frc5070,frc148,frc2789,frc3735,1,0
2014txri_f1m2,frc624,frc3847,frc1429,frc148,frc2789,frc3999,1,0
2014txri_qf1m1,frc2468,frc3310,frc9999,frc1477,frc5287,frc57,1,0
2014txri_qf1m2,frc2468,frc3310,frc3741,frc1477,frc5287,frc4639,1,0
2014txri_qf2m1,frc624,frc3847,frc1429,frc2587,frc3335,frc3103,1,0
2014txri_qf2m2,frc624,frc3847,frc5070,frc2587,frc3335,frc2585,1,0
2014txri_qf3m1,frc3481,frc4587,frc418,frc148,frc2789,frc3735,0,1
2014txri_qf3m2,frc3481,frc4587,frc9997,frc148,frc2789,frc3999,0,1
2014txri_qf4m1,frc2158,frc5052,frc9998,frc118,frc457,frc2881,0,1
2014txri_qf4m2,frc2158,frc5052,frc9998,frc118,frc2881,frc4206,0,1
2014txri_qm1,frc1477,frc2881,frc5287,frc624,frc3103,frc5052,57,100
2014txri_qm10,frc2587,frc4587,frc4639,frc2881,frc457,frc3335,103,27
2014txri_qm11,frc2158,frc3847,frc148,frc4206,frc624,frc3999,106,115
2014txri_qm12,frc118,frc1429,frc4639,frc4587,frc5287,frc3735,143,113
2014txri_qm13,frc2950,frc2789,frc2585,frc2881,frc624,frc9999,27,126
2014txri_qm14,frc3481,frc9997,frc3310,frc3103,frc4206,frc5070,250,26
2014txri_qm15,frc2587,frc57,frc5052,frc2158,frc2468,frc418,66,116
2014txri_qm16,frc1477,frc3335,frc3741,frc9998,frc3847,frc457,255,132
2014txri_qm17,frc2789,frc5070,frc2881,frc2158,frc57,frc4587,81,102
2014txri_qm18,frc1477,frc4206,frc9997,frc1429,frc418,frc9999,122,107
2014txri_qm19,frc3735,frc3481,frc5052,frc3335,frc3847,frc2585,68,59
2014txri_qm2,frc1429,frc2468,frc3847,frc4587,frc418,frc5070,95,46
2014txri_qm20,frc3999,frc9998,frc3103,frc624,frc2950,frc2587,31,200
2014txri_qm21,frc148,frc3741,frc457,frc5287,frc2468,frc3310,122,140
2014txri_qm22,frc118,frc57,frc624,frc4639,frc3481,frc3335,301,71
2014txri_qm23,frc5287,frc2158,frc9997,frc1477,frc4587,frc2585,72,96
2014txri_qm24,frc5070,frc3735,frc2468,frc4206,frc9998,frc2881,71,29
2014txri_qm25,frc3999,frc3310,frc3847,frc2789,frc3103,frc1429,120,35
2014txri_qm26,frc9999,frc118,frc457,frc2950,frc418,frc5052,310,65
2014txri_qm27,frc3741,frc4639,frc5070,frc148,frc2587,frc1477,17,161
2014txri_qm28,frc624,frc9998,frc4587,frc4206,frc5052,frc3310,160,141
2014txri_qm29,frc5287,frc3847,frc2587,frc9997,frc57,frc9999,211,33
2014txri_qm3,frc2585,frc118,frc4206,frc2789,frc3310,frc2587,115,71
2014txri_qm30,frc418,frc3103,frc148,frc2585,frc3741,frc3735,170,48
2014txri_qm31,frc457,frc3999,frc2468,frc3481,frc2881,frc118,80,117
2014txri_qm32,frc3335,frc2950,frc1429,frc4639,frc2789,frc2158,95,47
2014txri_qm33,frc4206,frc5287,frc57,frc9998,frc1477,frc118,44,131
2014txri_qm34,frc3335,frc3103,frc2158,frc2468,frc9999,frc2950,156,38
2014txri_qm35,frc4587,frc5052,frc1429,frc3741,frc3481,frc2587,76,91
2014txri_qm36,frc2585,frc418,frc3310,frc3999,frc2881,frc4639,145,16
2014txri_qm37,frc3735,frc624,frc2789,frc9997,frc457,frc5070,261,32
2014txri_qm38,frc148,frc118,frc2950,frc3847,frc4587,frc2881,180,72
2014txri_qm4,frc9999,frc3481,frc2158,frc148,frc9998,frc4639,65,62
2014txri_qm5,frc3741,frc2950,frc3999,frc3335,frc9997,frc3735,43,19
2014txri_qm6,frc457,frc2585,frc3103,frc57,frc9998,frc1429,56,77
2014txri_qm7,frc5287,frc3741,frc9999,frc118,frc3999,frc5070,58,115
2014txri_qm8,frc3481,frc1477,frc57,frc3735,frc3310,frc2950,180,121
2014txri_qm9,frc9997,frc418,frc2789,frc148,frc2468,frc5052,41,197
2014txri_sf1m1,frc2468,frc3310,frc9999,frc624,frc3847,frc1429,1,0
2014txri_sf1m2,frc2468,frc3310,frc3741,frc624,frc3847,frc5070,0,1
2014txri_sf1m3,frc2468,frc3310,frc9999,frc624,frc3847,frc1429,1,-1
2014txri_sf2m1,frc148,frc2789,frc3735,frc118,frc457,frc2881,1,0
2014txri_sf2m2,frc148,frc2789,frc3999,frc118,frc2881,frc4206,1,0
