Rank,Team,Ranking Score,Auto,Scale/Challenge,Goals,Defense,Record (W-L-T),Played
1,2122,29.0,255.0,135.0,174.0,515.0,8-2-0,10
2,4183,26.0,240.0,135.0,113.0,545.0,8-2-0,10
3,4499,26.0,190.0,150.0,118.0,485.0,7-2-1,10
4,125,25.0,191.0,115.0,186.0,480.0,7-3-0,10
5,1619,24.0,272.0,150.0,160.0,510.0,7-3-0,10
6,1011,24.0,224.0,135.0,180.0,495.0,7-3-0,10
7,1165,23.0,216.0,170.0,101.0,490.0,7-3-0,10
8,1492,23.0,182.0,115.0,101.0,480.0,7-2-1,10
9,2493,22.0,271.0,140.0,134.0,540.0,6-4-0,10
10,6221,22.0,218.0,135.0,100.0,495.0,7-3-0,10
11,2486,22.0,214.0,145.0,193.0,485.0,6-3-1,10
12,662,21.0,196.0,115.0,89.0,485.0,6-4-0,10
13,3250,21.0,176.0,110.0,263.0,430.0,6-4-0,10
14,498,20.0,238.0,145.0,104.0,500.0,6-4-0,10
15,2403,20.0,235.0,120.0,147.0,460.0,7-3-0,10
16,4153,20.0,192.0,120.0,104.0,465.0,6-4-0,10
17,269,20.0,161.0,120.0,133.0,420.0,6-4-0,10
18,2144,20.0,158.0,100.0,135.0,445.0,6-3-1,10
19,842,19.0,188.0,105.0,199.0,460.0,6-4-0,10
20,192,19.0,172.0,115.0,97.0,455.0,6-4-0,10
21,1410,18.0,226.0,135.0,117.0,490.0,5-5-0,10
22,3598,18.0,210.0,120.0,130.0,525.0,5-5-0,10
23,698,18.0,202.0,125.0,119.0,470.0,6-3-1,10
24,2996,18.0,185.0,115.0,186.0,470.0,5-5-0,10
25,4146,17.0,214.0,135.0,117.0,435.0,6-4-0,10
26,846,17.0,208.0,120.0,104.0,470.0,5-5-0,10
27,1339,17.0,204.0,125.0,107.0,470.0,5-5-0,10
28,4550,17.0,189.0,110.0,103.0,465.0,5-5-0,10
29,3009,17.0,161.0,175.0,35.0,465.0,5-5-0,10
30,5613,16.0,194.0,120.0,70.0,480.0,4-6-0,10
31,3785,16.0,192.0,105.0,83.0,445.0,5-5-0,10
32,3669,16.0,190.0,95.0,83.0,450.0,4-6-0,10
33,3187,16.0,188.0,105.0,80.0,465.0,5-5-0,10
34,4388,15.0,229.0,95.0,71.0,465.0,5-5-0,10
35,4565,14.0,184.0,105.0,58.0,470.0,3-6-1,10
36,1828,14.0,162.0,95.0,83.0,410.0,4-6-0,10
37,4985,13.0,174.0,120.0,106.0,435.0,4-6-0,10
38,3470,13.0,172.0,95.0,98.0,425.0,3-7-0,10
39,60,13.0,166.0,105.0,88.0,425.0,4-6-0,10
40,6127,13.0,160.0,95.0,50.0,470.0,3-7-0,10
41,3577,13.0,152.0,100.0,86.0,410.0,3-7-0,10
42,3256,13.0,142.0,105.0,82.0,435.0,3-6-1,10
43,2647,12.0,216.0,95.0,72.0,480.0,3-7-0,10
44,5207,12.0,193.0,65.0,74.0,435.0,3-7-0,10
45,2657,12.0,159.0,50.0,134.0,390.0,4-6-0,10
46,991,11.0,143.0,75.0,147.0,350.0,3-6-1,10
47,3019,10.0,143.0,105.0,79.0,410.0,2-7-1,10
48,996,10.0,132.0,115.0,71.0,410.0,2-7-1,10
49,2375,9.0,174.0,75.0,71.0,415.0,2-8-0,10
50,6109,9.0,164.0,90.0,92.0,415.0,2-8-0,10
51,5771,9.0,144.0,70.0,68.0,390.0,2-7-1,10
52,4841,7.0,118.0,85.0,49.0,335.0,2-7-1,10
