Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,195,2.6600000000000001,3683.0,734.0,1500.0,1400.0,543.0,10-2-0,12
2,230,1.5800000000000001,3226.0,866.0,1720.0,1200.0,131.0,8-4-0,12
3,3464,1.5800000000000001,3212.0,679.0,1440.0,1400.0,72.0,9-3-0,12
4,999,1.5800000000000001,3204.0,683.0,1760.0,1150.0,54.0,7-5-0,12
5,1991,1.5800000000000001,3189.0,462.0,1400.0,1350.0,119.0,9-3-0,12
6,839,1.5800000000000001,2884.0,531.0,1400.0,1250.0,69.0,9-3-0,12
7,175,1.4099999999999999,2940.0,492.0,1500.0,1150.0,40.0,8-4-0,12
8,5422,1.4099999999999999,2904.0,689.0,1480.0,1150.0,64.0,8-4-0,12
9,558,1.3300000000000001,2944.0,684.0,1680.0,950.0,54.0,6-6-0,12
10,177,1.3300000000000001,2856.0,711.0,1500.0,1100.0,11.0,7-4-1,12
11,3634,1.3300000000000001,2847.0,525.0,1400.0,1150.0,57.0,7-5-0,12
12,6675,1.25,2982.0,547.0,1560.0,1200.0,37.0,7-5-0,12
13,178,1.25,2910.0,411.0,1520.0,1150.0,20.0,7-5-0,12
14,3461,1.25,2905.0,589.0,1420.0,1200.0,15.0,7-5-0,12
15,181,1.25,2722.0,525.0,1480.0,1050.0,17.0,7-5-0,12
16,228,1.1599999999999999,3133.0,856.0,1620.0,1250.0,38.0,7-5-0,12
17,3623,1.1599999999999999,2983.0,473.0,1460.0,1300.0,8.0,7-5-0,12
18,4557,1.1599999999999999,2954.0,479.0,1460.0,1200.0,9.0,7-5-0,12
19,2836,1.1599999999999999,2923.0,716.0,1460.0,1250.0,18.0,7-5-0,12
20,3146,1.0800000000000001,3042.0,440.0,1440.0,1350.0,67.0,6-6-0,12
21,236,1.0800000000000001,3013.0,793.0,1600.0,1100.0,68.0,6-6-0,12
22,1740,1.0800000000000001,2904.0,662.0,1440.0,1100.0,54.0,6-6-0,12
23,2170,1.0800000000000001,2808.0,662.0,1400.0,1100.0,73.0,6-6-0,12
24,173,1.0,2871.0,621.0,1420.0,1200.0,56.0,5-6-1,12
25,6346,1.0,2682.0,594.0,1420.0,1050.0,7.0,6-6-0,12
26,3182,1.0,2564.0,396.0,1340.0,950.0,59.0,5-6-1,12
27,5142,0.91000000000000003,2959.0,474.0,1500.0,1250.0,4.0,5-7-0,12
28,5746,0.91000000000000003,2726.0,389.0,1180.0,1250.0,66.0,5-7-0,12
29,1699,0.91000000000000003,2661.0,288.0,1320.0,1150.0,16.0,5-6-1,12
30,3654,0.91000000000000003,2634.0,514.0,1320.0,1050.0,44.0,5-6-0,12
31,3104,0.91000000000000003,2225.0,537.0,1200.0,800.0,50.0,5-6-0,12
32,5347,0.82999999999999996,3025.0,838.0,1540.0,1100.0,15.0,5-7-0,12
33,5129,0.82999999999999996,2725.0,395.0,1380.0,1050.0,55.0,4-7-1,12
34,4987,0.82999999999999996,2697.0,534.0,1400.0,1050.0,52.0,5-7-0,12
35,6333,0.75,2665.0,611.0,1460.0,950.0,60.0,4-8-0,12
36,6723,0.75,2643.0,493.0,1380.0,1000.0,58.0,4-8-0,12
37,2067,0.75,2535.0,437.0,1320.0,950.0,80.0,4-7-0,12
38,3555,0.75,2483.0,443.0,1200.0,1000.0,53.0,4-8-0,12
39,1973,0.5,2430.0,650.0,1400.0,850.0,10.0,3-9-0,12
40,4628,0.5,2395.0,483.0,1380.0,700.0,15.0,3-9-0,12
41,571,0.33000000000000002,2600.0,665.0,1400.0,800.0,15.0,2-10-0,12
42,5686,0.25,2342.0,280.0,1200.0,900.0,37.0,1-10-1,12
