Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,195,2.5,2665.0,610.0,1040.0,900.0,545.0,6-2-0,8
2,2168,2.0,2268.0,482.0,1080.0,1000.0,48.0,8-0-0,8
3,319,2.0,1993.0,252.0,860.0,750.0,243.0,7-1-0,8
4,176,1.8700000000000001,2106.0,376.0,1040.0,850.0,46.0,7-1-0,8
5,3719,1.8700000000000001,2080.0,598.0,1160.0,750.0,25.0,7-1-0,8
6,3467,1.75,2156.0,491.0,1080.0,900.0,36.0,7-1-0,8
7,5030,1.75,2102.0,452.0,940.0,950.0,72.0,6-2-0,8
8,2877,1.5,2205.0,362.0,960.0,1100.0,20.0,6-2-0,8
9,9988,1.5,2031.0,544.0,1060.0,800.0,21.0,6-2-0,8
10,1058,1.5,2023.0,512.0,1200.0,550.0,63.0,4-4-0,8
11,4055,1.5,2002.0,241.0,1000.0,850.0,22.0,6-2-0,8
12,4041,1.5,1588.0,289.0,900.0,550.0,43.0,6-2-0,8
13,2084,1.3700000000000001,2158.0,396.0,1080.0,800.0,88.0,4-4-0,8
14,238,1.3700000000000001,2079.0,433.0,880.0,900.0,124.0,5-3-0,8
15,175,1.3700000000000001,2067.0,338.0,980.0,850.0,102.0,5-3-0,8
16,716,1.3700000000000001,1987.0,547.0,1100.0,750.0,12.0,5-3-0,8
17,467,1.3700000000000001,1832.0,383.0,840.0,750.0,107.0,5-3-0,8
18,1729,1.25,2208.0,425.0,1060.0,1000.0,28.0,5-3-0,8
19,4564,1.25,2165.0,403.0,1020.0,950.0,45.0,4-3-1,8
20,4909,1.25,2137.0,415.0,1060.0,900.0,12.0,5-3-0,8
21,5813,1.25,2124.0,472.0,1080.0,800.0,24.0,5-3-0,8
22,190,1.25,1938.0,441.0,1060.0,700.0,53.0,4-4-0,8
23,173,1.25,1919.0,225.0,920.0,850.0,19.0,5-3-0,8
24,1474,1.25,1806.0,262.0,920.0,700.0,61.0,5-3-0,8
25,1735,1.25,1459.0,177.0,660.0,600.0,49.0,5-2-0,8
26,181,1.1200000000000001,2231.0,362.0,1080.0,1000.0,21.0,4-4-0,8
27,228,1.1200000000000001,2105.0,511.0,1040.0,850.0,80.0,4-4-0,8
28,88,1.1200000000000001,1986.0,314.0,940.0,750.0,76.0,4-4-0,8
29,133,1.1200000000000001,1978.0,329.0,820.0,800.0,173.0,4-4-0,8
30,2079,1.1200000000000001,1864.0,295.0,900.0,800.0,24.0,4-3-1,8
31,126,1.1200000000000001,1646.0,297.0,900.0,600.0,6.0,4-4-0,8
32,121,1.0,2008.0,429.0,1060.0,750.0,73.0,3-5-0,8
33,501,1.0,1922.0,415.0,1020.0,700.0,7.0,4-4-0,8
34,5459,1.0,1901.0,347.0,960.0,750.0,11.0,4-4-0,8
35,157,1.0,1879.0,317.0,900.0,750.0,84.0,3-4-1,8
36,999,0.87,2112.0,479.0,1120.0,850.0,12.0,3-5-0,8
37,5556,0.87,1937.0,338.0,860.0,850.0,87.0,3-5-0,8
38,166,0.87,1915.0,322.0,980.0,700.0,70.0,3-5-0,8
39,1289,0.87,1787.0,350.0,880.0,750.0,2.0,3-4-1,8
40,237,0.87,1687.0,299.0,860.0,600.0,7.0,3-4-1,8
41,1073,0.75,2139.0,424.0,980.0,1000.0,24.0,3-5-0,8
42,5846,0.75,1936.0,230.0,920.0,800.0,11.0,3-5-0,8
43,3236,0.75,1868.0,420.0,940.0,750.0,38.0,3-5-0,8
44,885,0.75,1822.0,351.0,920.0,750.0,22.0,3-5-0,8
45,4122,0.75,1819.0,415.0,940.0,750.0,14.0,3-5-0,8
46,172,0.75,1744.0,128.0,800.0,750.0,59.0,3-5-0,8
47,1100,0.75,1679.0,305.0,820.0,650.0,69.0,3-5-0,8
48,839,0.75,1540.0,419.0,860.0,500.0,40.0,3-5-0,8
49,2342,0.75,1419.0,235.0,680.0,600.0,9.0,3-5-0,8
50,4176,0.62,1846.0,360.0,920.0,700.0,1.0,2-5-1,8
51,2262,0.62,1538.0,173.0,820.0,550.0,48.0,2-6-0,8
52,4048,0.5,1765.0,467.0,880.0,750.0,5.0,2-6-0,8
53,6763,0.5,1711.0,288.0,780.0,800.0,6.0,2-5-0,8
54,2713,0.5,1633.0,227.0,800.0,700.0,3.0,2-5-0,8
55,4151,0.37,1788.0,445.0,900.0,650.0,123.0,1-7-0,8
56,131,0.37,1762.0,391.0,1000.0,550.0,87.0,1-7-0,8
57,4987,0.25,1737.0,360.0,1000.0,550.0,52.0,1-7-0,8
58,3555,0.25,1593.0,235.0,760.0,700.0,3.0,1-7-0,8
59,138,0.25,1326.0,166.0,700.0,500.0,6.0,1-7-0,8
