Rank,Team,Ranking Score,Auto,Scale/Challenge,Goals,Defense,Record (W-L-T),Played
1,971,27.0,240.0,125.0,374.0,395.0,7-1-0,8
2,1323,27.0,162.0,105.0,212.0,395.0,8-0-0,8
3,2035,23.0,156.0,85.0,128.0,395.0,7-1-0,8
4,1678,22.0,208.0,75.0,283.0,385.0,6-1-1,8
5,4904,21.0,196.0,100.0,181.0,390.0,6-2-0,8
6,3669,20.0,214.0,115.0,179.0,365.0,6-2-0,8
7,3250,20.0,200.0,130.0,185.0,365.0,7-1-0,8
8,4543,20.0,168.0,75.0,144.0,405.0,6-2-0,8
9,1056,19.0,134.0,135.0,113.0,380.0,6-2-0,8
10,2144,19.0,106.0,95.0,155.0,340.0,6-2-0,8
11,295,18.0,164.0,80.0,85.0,390.0,6-2-0,8
12,2085,18.0,164.0,70.0,97.0,365.0,6-2-0,8
13,5134,18.0,164.0,55.0,140.0,390.0,6-2-0,8
14,2102,17.0,204.0,85.0,106.0,425.0,4-3-1,8
15,1671,17.0,200.0,90.0,206.0,365.0,5-3-0,8
16,4698,17.0,152.0,85.0,80.0,395.0,5-3-0,8
17,701,16.0,146.0,65.0,139.0,370.0,5-3-0,8
18,5507,16.0,140.0,80.0,89.0,355.0,5-3-0,8
19,597,15.0,188.0,75.0,82.0,360.0,5-3-0,8
20,1351,15.0,160.0,80.0,96.0,385.0,4-4-0,8
21,2073,15.0,158.0,100.0,237.0,365.0,3-4-1,8
22,5458,15.0,134.0,60.0,124.0,355.0,5-3-0,8
23,5808,15.0,106.0,50.0,73.0,325.0,5-3-0,8
24,4669,15.0,100.0,75.0,40.0,340.0,5-3-0,8
25,3257,14.0,178.0,85.0,90.0,380.0,4-3-1,8
26,604,14.0,148.0,80.0,38.0,380.0,5-3-0,8
27,692,14.0,146.0,70.0,74.0,350.0,4-3-1,8
28,5430,14.0,126.0,50.0,115.0,335.0,4-4-0,8
29,3189,14.0,120.0,70.0,85.0,365.0,4-4-0,8
30,3859,13.0,168.0,65.0,135.0,370.0,4-4-0,8
31,4135,13.0,138.0,65.0,55.0,340.0,5-3-0,8
32,2854,13.0,136.0,80.0,66.0,365.0,3-5-0,8
33,5274,13.0,128.0,75.0,66.0,390.0,3-4-1,8
34,6174,13.0,126.0,70.0,91.0,340.0,4-4-0,8
35,100,12.0,136.0,65.0,55.0,355.0,4-4-0,8
36,1458,12.0,136.0,60.0,41.0,340.0,4-4-0,8
37,668,12.0,108.0,100.0,78.0,340.0,3-5-0,8
38,1280,12.0,86.0,75.0,106.0,320.0,4-4-0,8
39,5869,12.0,70.0,70.0,62.0,315.0,3-5-0,8
40,5250,11.0,146.0,80.0,104.0,315.0,3-5-0,8
41,2367,11.0,140.0,70.0,107.0,330.0,4-4-0,8
42,852,11.0,94.0,65.0,59.0,360.0,2-6-0,8
43,5924,10.0,140.0,80.0,74.0,405.0,2-6-0,8
44,2141,10.0,124.0,90.0,66.0,370.0,2-6-0,8
45,4973,10.0,108.0,75.0,49.0,355.0,3-5-0,8
46,841,10.0,106.0,60.0,109.0,345.0,3-5-0,8
47,114,10.0,104.0,90.0,45.0,365.0,2-6-0,8
48,581,9.0,126.0,90.0,104.0,310.0,3-5-0,8
49,4159,9.0,118.0,60.0,57.0,305.0,3-5-0,8
50,2204,9.0,110.0,80.0,44.0,355.0,2-6-0,8
51,3598,8.0,104.0,55.0,46.0,350.0,2-6-0,8
52,766,8.0,92.0,55.0,62.0,220.0,3-3-0,8
53,5496,6.0,134.0,60.0,45.0,360.0,1-7-0,8
54,3501,6.0,110.0,40.0,59.0,285.0,2-6-0,8
55,4186,6.0,94.0,70.0,78.0,320.0,1-7-0,8
56,2551,5.0,118.0,65.0,73.0,300.0,1-7-0,8
57,5026,5.0,104.0,45.0,47.0,305.0,2-6-0,8
58,1072,5.0,80.0,50.0,55.0,285.0,1-7-0,8
59,3615,3.0,90.0,40.0,21.0,275.0,1-6-0,8
60,4643,3.0,86.0,50.0,34.0,285.0,1-7-0,8
