Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,135,2.3300000000000001,3741.0,731.0,1860.0,1550.0,26.0,11-1-0,12
2,1018,2.25,3783.0,916.0,1920.0,1600.0,48.0,10-1-1,12
3,71,1.9099999999999999,3896.0,922.0,1960.0,1650.0,56.0,8-4-0,12
4,868,1.9099999999999999,3803.0,812.0,1840.0,1500.0,48.0,9-3-0,12
5,292,1.8300000000000001,3756.0,723.0,1820.0,1700.0,11.0,8-4-0,12
6,4485,1.75,3730.0,917.0,1840.0,1550.0,30.0,8-3-1,12
7,1720,1.75,3723.0,789.0,1920.0,1500.0,43.0,7-5-0,12
8,6498,1.75,3438.0,849.0,1940.0,1250.0,33.0,7-5-0,12
9,1741,1.6599999999999999,3626.0,736.0,1720.0,1500.0,101.0,8-4-0,12
10,234,1.5800000000000001,3701.0,848.0,1860.0,1300.0,31.0,7-5-0,12
11,1024,1.5800000000000001,3562.0,684.0,1800.0,1500.0,62.0,7-5-0,12
12,4982,1.5,3418.0,900.0,1760.0,1350.0,13.0,7-4-1,12
13,3176,1.5,3403.0,878.0,1740.0,1350.0,73.0,7-5-0,12
14,4272,1.5,3291.0,796.0,1880.0,1200.0,26.0,6-6-0,12
15,829,1.4099999999999999,3545.0,752.0,1820.0,1350.0,55.0,6-6-0,12
16,4580,1.25,3314.0,720.0,1620.0,1350.0,14.0,7-5-0,12
17,1529,1.25,3246.0,660.0,1640.0,1350.0,21.0,6-6-0,12
18,5484,1.1599999999999999,3397.0,656.0,1720.0,1450.0,7.0,5-7-0,12
19,5188,1.0800000000000001,3314.0,611.0,1780.0,1300.0,34.0,4-8-0,12
20,1501,1.0800000000000001,3221.0,743.0,1820.0,1150.0,56.0,4-8-0,12
21,4926,1.0,3489.0,614.0,1740.0,1500.0,39.0,4-8-0,12
22,4103,1.0,3355.0,920.0,1800.0,1250.0,50.0,4-8-0,12
23,6451,1.0,3274.0,554.0,1600.0,1350.0,79.0,5-7-0,12
24,3147,0.82999999999999996,3180.0,652.0,1640.0,1250.0,25.0,4-7-1,12
25,6721,0.82999999999999996,3073.0,598.0,1540.0,1300.0,43.0,4-7-0,12
26,1747,0.82999999999999996,2988.0,693.0,1560.0,1100.0,78.0,4-7-0,12
27,2197,0.75,3281.0,902.0,1720.0,1300.0,26.0,4-8-0,12
28,447,0.75,3090.0,789.0,1640.0,1150.0,45.0,4-8-0,12
29,3865,0.75,3014.0,604.0,1540.0,1200.0,49.0,4-8-0,12
30,461,0.75,2795.0,659.0,1560.0,1000.0,40.0,3-7-1,12
31,3494,0.66000000000000003,3138.0,682.0,1640.0,1200.0,23.0,3-8-1,12
32,3940,0.57999999999999996,3102.0,615.0,1580.0,1100.0,177.0,3-9-0,12
