Rank,Team,Wins,Losses,Ties,Played,QS,RS,MP
1,25,6,0,1,7,13,2.57,260
2,836,6,1,0,7,12,18.69,256
3,1676,6,1,0,7,12,14.71,256
4,1807,5,1,1,7,11,12.86,44
5,223,5,1,1,7,11,12.43,64
6,2180,5,1,1,7,11,11.43,63
7,613,5,1,1,7,11,10,98
8,1155,5,1,1,7,11,8,36
9,75,4,0,3,7,11,4.43,46
10,375,5,2,0,7,10,22.29,256
11,708,5,2,0,7,10,11,44
12,1218,5,2,0,7,10,10.7,260
13,103,5,2,0,7,10,3.14,98
14,1391,4,2,1,7,9,12.14,32
15,1403,4,2,1,7,9,8.57,128
16,1881,4,2,1,7,9,3.57,236
17,694,4,2,1,7,9,3.57,64
18,88,4,2,1,7,9,1.71,76
19,359,4,3,0,7,8,17.43,64
20,2016,4,3,0,7,8,13.14,72
21,177,4,3,0,7,8,12.14,46
22,293,4,3,0,7,8,11,72
23,716,4,3,0,7,8,10.71,38
24,237,4,3,0,7,8,8.43,236
25,2140,4,3,0,7,8,7.71,46
26,1495,4,3,0,7,8,3.43,260
27,381,4,3,0,7,8,3.14,128
28,522,3,2,2,7,8,2.57,76
29,165,3,3,1,7,7,11.57,30
30,1617,3,3,1,7,7,3.43,36
31,1048,3,3,1,7,7,3.43,6
32,869,3,3,1,7,7,1.43,6
33,816,3,4,0,7,6,9.57,39
34,1302,3,4,0,7,6,7.57,35
35,550,2,3,2,7,6,5.71,4
36,1367,3,4,0,7,6,5,17
37,224,3,4,0,7,6,4.86,8
38,486,3,4,0,7,6,1.43,57
39,219,2,4,1,7,5,16.43,64
40,1727,2,4,1,7,5,6.86,32
41,1811,2,4,1,7,5,6.71,38
42,1882,2,4,1,7,5,4.14,17
43,637,2,4,1,7,5,3.86,16
44,1547,2,4,1,7,5,2.29,64
45,1689,2,4,1,7,5,1.71,16
46,1672,2,5,0,7,4,15.57,64
47,1279,2,5,0,7,4,11.86,44
48,714,2,5,0,7,4,9.57,32
49,1923,2,5,0,7,4,8.14,32
50,303,2,5,0,7,4,6.71,31
51,341,2,5,0,7,4,5,32
52,2191,1,5,1,7,3,12.71,38
53,555,1,5,1,7,3,9.71,64
54,11,1,5,1,7,3,8.57,36
55,1089,1,5,1,7,3,7.99,54
56,136,1,5,1,7,3,0.86,2
57,834,1,6,0,7,2,18.71,64
58,102,1,6,0,7,2,3.71,8
59,41,0,5,2,7,2,3.29,23
