2016gagr_1,Winner,2415,
2016gagr_1,Winner,1746,
2016gagr_1,Winner,4468,
2016gagr_2,Finalist,1771,
2016gagr_2,Finalist,4189,
2016gagr_2,Finalist,4910,
2016gagr_2,Finalist,4941,
