1998il_1,Regional Winner,frc16,
1998il_10,Rookie All-Star,frc10,
1998il_13,Judges' Award,frc74,
1998il_13,Judges' Award,frc123,
1998il_17,Quality,frc67,
1998il_19,Sportsmanship-GP,frc93,
1998il_2,Regional Finalist,frc24,
1998il_20,Creativity,frc71,
1998il_30,Team Spirit Award,frc68,
1998il_38,Leadership in Controls,frc108,
1998il_39,#1 Seed,frc14,
1998il_43,Best Offensive Round,frc16,
1998il_44,Best Play of the Day Award,frc13,
1998il_45,Featherweight in the Finals,frc81,
1998il_46,Most Photogenic Award,frc65,
1998il_47,Outstanding Defense,frc111,
1998il_49,Against All Odds Award,frc135,
