Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,4915,1.6599999999999999,2614.0,364.0,1120.0,1050.0,219.0,10-2-0,12
2,2930,1.5800000000000001,2490.0,400.0,1360.0,850.0,5.0,9-2-1,12
3,6350,1.5800000000000001,2475.0,335.0,1100.0,1100.0,20.0,8-1-3,12
4,1294,1.5800000000000001,2227.0,540.0,1280.0,700.0,7.0,9-2-1,12
5,5803,1.5,2587.0,404.0,1520.0,850.0,22.0,8-2-2,12
6,2907,1.5,2294.0,650.0,1240.0,800.0,19.0,9-3-0,12
7,2046,1.3300000000000001,2321.0,523.0,1400.0,700.0,26.0,7-3-2,12
8,360,1.3300000000000001,2282.0,511.0,1280.0,800.0,2.0,8-4-0,12
9,5827,1.3300000000000001,2219.0,407.0,1080.0,850.0,29.0,8-4-0,12
10,4089,1.3300000000000001,2143.0,503.0,1120.0,750.0,23.0,8-4-0,12
11,4469,1.25,2414.0,475.0,1300.0,900.0,19.0,7-4-1,12
12,3588,1.1599999999999999,2412.0,527.0,1240.0,900.0,22.0,7-5-0,12
13,1318,1.1599999999999999,2291.0,237.0,1020.0,1050.0,21.0,7-5-0,12
14,2557,1.1599999999999999,2242.0,440.0,1300.0,700.0,12.0,7-5-0,12
15,4450,1.1599999999999999,2185.0,415.0,1080.0,850.0,10.0,7-5-0,12
16,5588,1.0800000000000001,2466.0,583.0,1300.0,950.0,21.0,6-5-1,12
17,1899,1.0800000000000001,2069.0,130.0,1080.0,750.0,34.0,6-5-1,12
18,4681,1.0,2225.0,315.0,1100.0,900.0,0.0,6-6-0,12
19,5683,1.0,1942.0,405.0,1120.0,600.0,2.0,6-6-0,12
20,3393,1.0,1822.0,385.0,960.0,650.0,2.0,6-6-0,12
21,5937,0.91000000000000003,2251.0,537.0,1280.0,700.0,26.0,5-6-1,12
22,2976,0.91000000000000003,2029.0,320.0,1020.0,850.0,4.0,5-5-1,12
23,3049,0.91000000000000003,1850.0,284.0,1120.0,450.0,20.0,5-6-1,12
24,1983,0.91000000000000003,1670.0,310.0,980.0,550.0,0.0,5-5-1,12
25,5495,0.82999999999999996,2163.0,395.0,1160.0,800.0,13.0,5-7-0,12
26,3218,0.82999999999999996,2131.0,335.0,1060.0,850.0,11.0,5-7-0,12
27,1258,0.82999999999999996,2122.0,396.0,1120.0,800.0,7.0,5-7-0,12
28,3223,0.82999999999999996,1951.0,310.0,980.0,800.0,1.0,5-7-0,12
29,2906,0.82999999999999996,1910.0,246.0,1040.0,650.0,5.0,5-7-0,12
30,3786,0.82999999999999996,1805.0,396.0,960.0,600.0,35.0,5-7-0,12
31,2929,0.75,1753.0,343.0,1220.0,300.0,18.0,4-7-1,12
32,3781,0.75,1627.0,217.0,980.0,400.0,37.0,4-7-1,12
33,4461,0.57999999999999996,1866.0,310.0,1140.0,500.0,1.0,3-8-1,12
34,4579,0.57999999999999996,1632.0,337.0,1020.0,400.0,22.0,3-8-1,12
35,949,0.5,1741.0,146.0,960.0,600.0,21.0,3-9-0,12
36,2942,0.5,1722.0,225.0,1140.0,400.0,7.0,3-9-0,12
37,3684,0.5,1675.0,215.0,1020.0,450.0,0.0,2-8-2,12
38,6503,0.40999999999999998,1671.0,290.0,940.0,550.0,11.0,2-9-1,12
39,568,0.40999999999999998,1608.0,397.0,1040.0,350.0,3.0,2-9-1,12
40,4131,0.33000000000000002,1752.0,281.0,960.0,550.0,17.0,2-10-0,12
