2005ga_0,Regional Chairman's Award,frc1002,
2005ga_1,Regional Winners,frc281,
2005ga_1,Regional Winners,frc801,
2005ga_1,Regional Winners,frc1261,
2005ga_10,Rookie All Star Award,frc1648,
2005ga_13,Judges' Award,frc801,
2005ga_14,Highest Rookie Seed,frc1611,
2005ga_15,Rookie Inspiration Award,frc1553,
2005ga_16,General Motors Industrial Design Award,frc1539,
2005ga_17,Motorola Quality Award,frc1180,
2005ga_18,Safety Award ,frc1319,
2005ga_19,J&J Sportsmanship Award,frc538,
2005ga_2,Regional Finalists,frc832,
2005ga_2,Regional Finalists,frc1102,
2005ga_2,Regional Finalists,frc1648,
2005ga_20,Xerox Creativity Award ,frc281,
2005ga_22,Kleiner Perkins Caufield & Byers Entrepreneurship Award,frc1414,
2005ga_26,"Delphi ""Driving Tomorrow's Technology"" Award",frc462,
2005ga_27,Imagery Award ,frc34,
2005ga_29,RadioShack Innovation in Control Award,frc832,
2005ga_3,Woodie Flowers Finalist Award,frc34,
2005ga_30,DaimlerChrysler Team Spirit Award,frc1398,
2005ga_31,Website Award,frc281,
2005ga_32,Autodesk Visualization Award,frc1414,
2005ga_9,Engineering Inspiration Award,frc1102,
