2018mdoxo_0,District Chairman's Award,frc5243,
2018mdoxo_1,District Event Winner,frc623,
2018mdoxo_1,District Event Winner,frc611,
2018mdoxo_1,District Event Winner,frc5115,
2018mdoxo_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc888,
2018mdoxo_13,Judges' Award,frc1719,
2018mdoxo_14,Highest Rookie Seed,frc6893,
2018mdoxo_15,Rookie Inspiration Award sponsored by National Instruments,frc6863,
2018mdoxo_16,Industrial Design Award sponsored by General Motors,frc4242,
2018mdoxo_17,Quality Award sponsored by Motorola Solutions Foundation,frc5115,
2018mdoxo_18,Safety Award sponsored by Underwriters Laboratories,frc4541,
2018mdoxo_2,District Event Finalist,frc612,
2018mdoxo_2,District Event Finalist,frc888,
2018mdoxo_2,District Event Finalist,frc2914,
2018mdoxo_2,District Event Finalist,frc2900,
2018mdoxo_20,Creativity Award sponsored by Xerox,frc611,
2018mdoxo_21,Excellence in Engineering Award sponsored by Delphi,frc1885,
2018mdoxo_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc4541,
2018mdoxo_27,Imagery Award in honor of Jack Kamen,frc3793,
2018mdoxo_29,Innovation in Control Award sponsored by Rockwell Automation,frc623,
2018mdoxo_30,Team Spirit Award sponsored by FCA Foundation,frc5587,
2018mdoxo_9,District Engineering Inspiration Award,frc1111,
