2017cur_1,Championship Subdivision Winner,frc2056,
2017cur_1,Championship Subdivision Winner,frc1241,
2017cur_1,Championship Subdivision Winner,frc384,
2017cur_1,Championship Subdivision Winner,frc1511,
2017cur_13,Judges' Award,frc5885,
2017cur_18,Safety Award sponsored by Underwriters Laboratories,frc3142,
2017cur_2,Championship Subdivision Finalist,frc4917,
2017cur_2,Championship Subdivision Finalist,frc4946,
2017cur_2,Championship Subdivision Finalist,frc2169,
2017cur_2,Championship Subdivision Finalist,frc3929,
2017cur_21,Excellence in Engineering Award sponsored by Delphi,frc4946,
