Rank,Team,Wins,Losses,Ties,Played,QS,RS,MP
1,1732,7,0,0,7,14.00,29.43,158
2,330,7,0,0,7,14.00,18.57,260
3,195,6,1,0,7,12.00,29.86,64
4,1305,6,1,0,7,12.00,27.29,96
5,1114,6,1,0,7,12.00,26.43,150
6,2054,6,1,0,7,12.00,25.00,118
7,1700,6,1,0,7,12.00,23.71,88
8,67,6,1,0,7,12.00,20.57,122
9,2165,6,1,0,7,12.00,18.29,136
10,469,5,1,1,7,11.00,25.71,132
11,2046,5,2,0,7,10.00,27.86,98
12,121,5,2,0,7,10.00,26.29,150
13,694,5,2,0,7,10.00,25.71,128
14,716,5,2,0,7,10.00,25.14,85
15,2283,5,2,0,7,10.00,24.57,128
16,558,5,2,0,7,10.00,24.43,102
17,1872,5,2,0,7,10.00,23.71,66
18,97,5,2,0,7,10.00,20.86,94
19,365,5,2,0,7,10.00,16.00,260
20,176,5,2,0,7,10.00,14.43,91
21,1087,4,3,0,7,8.00,34.14,118
22,1418,4,3,0,7,8.00,29.71,98
23,612,4,3,0,7,8.00,28.29,88
24,74,4,3,0,7,8.00,27.43,118
25,1636,4,3,0,7,8.00,26.86,88
26,2067,4,3,0,7,8.00,24.14,46
27,2166,4,3,0,7,8.00,23.14,84
28,34,4,3,0,7,8.00,22.00,91
29,269,4,3,0,7,8.00,21.57,96
30,1218,4,3,0,7,8.00,20.86,98
31,1826,4,3,0,7,8.00,20.71,260
32,648,4,3,0,7,8.00,19.86,158
33,118,4,3,0,7,8.00,19.71,46
34,830,4,3,0,7,8.00,19.29,44
35,527,4,3,0,7,8.00,19.14,122
36,1675,4,3,0,7,8.00,19.00,118
37,910,4,3,0,7,8.00,18.43,256
38,343,4,3,0,7,8.00,18.43,136
39,2252,4,3,0,7,8.00,18.14,64
40,1811,4,3,0,7,8.00,14.29,128
41,1137,4,3,0,7,8.00,12.57,44
42,1647,3,3,1,7,7.00,33.14,64
43,2100,3,3,1,7,7.00,26.86,260
44,1510,3,3,1,7,7.00,23.29,61
45,234,3,3,1,7,7.00,19.57,98
46,291,3,4,0,7,6.00,32.14,94
47,357,3,4,0,7,6.00,29.43,158
48,1523,3,4,0,7,6.00,25.43,132
49,1155,3,4,0,7,6.00,24.14,260
50,141,3,4,0,7,6.00,22.57,84
51,1714,3,4,0,7,6.00,22.14,58
52,967,3,4,0,7,6.00,21.86,64
53,395,3,4,0,7,6.00,21.14,118
54,1929,3,4,0,7,6.00,19.71,256
55,60,3,4,0,7,6.00,19.29,128
56,126,3,4,0,7,6.00,19.29,88
57,1341,3,4,0,7,6.00,19.00,40
58,1015,3,4,0,7,6.00,17.71,128
59,48,3,4,0,7,6.00,17.43,132
60,2010,3,4,0,7,6.00,17.14,54
61,545,3,4,0,7,6.00,16.57,118
62,1065,3,4,0,7,6.00,12.86,61
63,339,3,4,0,7,6.00,11.71,58
64,159,3,4,0,7,6.00,11.14,68
65,1033,2,4,1,7,5.00,30.86,60
66,1270,2,4,1,7,5.00,26.00,136
67,1001,2,4,1,7,5.00,21.71,260
68,1850,2,5,0,7,4.00,27.00,150
69,246,2,5,0,7,4.00,25.71,88
70,224,2,5,0,7,4.00,21.43,64
71,1950,2,5,0,7,4.00,19.43,83
72,1539,2,5,0,7,4.00,17.43,122
73,16,2,5,0,7,4.00,16.71,128
74,498,2,5,0,7,4.00,16.29,91
75,456,2,5,0,7,4.00,12.29,64
76,2137,2,5,0,7,4.00,9.71,44
77,180,1,5,1,7,3.00,26.57,38
78,1535,1,5,1,7,3.00,25.00,64
79,108,1,5,1,7,3.00,23.29,64
80,314,1,5,1,7,3.00,19.14,64
81,86,1,6,0,7,2.00,30.00,42
82,771,1,6,0,7,2.00,15.14,96
83,1502,1,6,0,7,2.00,12.86,102
84,1563,1,5,0,6,2.00,11.43,46
85,862,0,7,0,7,0.00,16.29,42
86,1617,0,6,0,6,0.00,12.86,32
