Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,118,2.2200000000000002,2891.0,875.0,1220.0,1050.0,441.0,6-3-0,9
2,1678,2.2200000000000002,2815.0,652.0,1200.0,1100.0,350.0,7-2-0,9
3,148,2.2200000000000002,2710.0,632.0,1320.0,1050.0,145.0,8-1-0,9
4,4501,2.0,2706.0,606.0,1220.0,1100.0,156.0,8-1-0,9
5,987,2.0,2661.0,589.0,1200.0,1000.0,276.0,6-3-0,9
6,3011,2.0,2549.0,767.0,1320.0,1000.0,49.0,8-1-0,9
7,649,1.8799999999999999,2476.0,519.0,1360.0,900.0,51.0,6-3-0,9
8,4499,1.8799999999999999,2432.0,622.0,1340.0,850.0,82.0,6-3-0,9
9,5458,1.77,2624.0,538.0,1200.0,1150.0,84.0,7-2-0,9
10,2429,1.6599999999999999,2362.0,724.0,1180.0,950.0,87.0,7-2-0,9
11,295,1.55,2609.0,654.0,1320.0,1000.0,109.0,5-4-0,9
12,1538,1.55,2606.0,682.0,1320.0,1000.0,76.0,6-3-0,9
13,3647,1.55,2461.0,456.0,1300.0,850.0,81.0,5-4-0,9
14,5089,1.4399999999999999,2344.0,527.0,1200.0,850.0,99.0,5-4-0,9
15,2637,1.3300000000000001,2451.0,583.0,1220.0,950.0,96.0,5-4-0,9
16,5677,1.3300000000000001,2386.0,555.0,1080.0,1000.0,146.0,5-4-0,9
17,2144,1.22,2523.0,644.0,1240.0,1100.0,53.0,5-4-0,9
18,5823,1.22,2488.0,504.0,1160.0,1150.0,53.0,5-4-0,9
19,842,1.22,2451.0,533.0,1200.0,1000.0,96.0,5-4-0,9
20,5199,1.22,2349.0,654.0,1280.0,800.0,79.0,4-5-0,9
21,6519,1.22,2271.0,408.0,1040.0,1000.0,61.0,5-4-0,9
22,691,1.22,2225.0,626.0,1200.0,750.0,35.0,5-4-0,9
23,4470,1.22,2014.0,363.0,1100.0,650.0,104.0,4-5-0,9
24,4792,1.1100000000000001,2308.0,539.0,1220.0,900.0,38.0,5-4-0,9
25,5851,1.1100000000000001,2300.0,632.0,1240.0,800.0,75.0,4-5-0,9
26,3965,1.1100000000000001,2251.0,443.0,1100.0,850.0,71.0,4-5-0,9
27,5429,1.0,2364.0,720.0,1220.0,850.0,79.0,4-5-0,9
28,5025,1.0,2337.0,561.0,1200.0,900.0,107.0,4-5-0,9
29,1138,1.0,2212.0,623.0,1240.0,800.0,37.0,4-5-0,9
30,6060,1.0,2179.0,537.0,1160.0,750.0,64.0,4-5-0,9
31,1266,0.88,2493.0,631.0,1240.0,1000.0,63.0,3-6-0,9
32,5012,0.88,2399.0,527.0,1200.0,1000.0,39.0,4-5-0,9
33,4201,0.88,2344.0,548.0,1180.0,1000.0,19.0,4-5-0,9
34,3045,0.88,2328.0,518.0,1120.0,1000.0,48.0,3-6-0,9
35,60,0.88,2278.0,506.0,1160.0,900.0,23.0,4-5-0,9
36,968,0.88,2112.0,437.0,1140.0,800.0,12.0,4-5-0,9
37,5453,0.77000000000000002,2275.0,645.0,1240.0,850.0,45.0,3-6-0,9
38,988,0.77000000000000002,2205.0,538.0,1160.0,850.0,55.0,3-6-0,9
39,2485,0.77000000000000002,2139.0,563.0,1140.0,850.0,19.0,3-6-0,9
40,981,0.77000000000000002,2103.0,549.0,1080.0,800.0,83.0,3-6-0,9
41,1828,0.77000000000000002,1873.0,566.0,1140.0,500.0,83.0,3-6-0,9
42,6436,0.66000000000000003,2195.0,460.0,980.0,950.0,65.0,3-6-0,9
43,3495,0.55000000000000004,2420.0,641.0,1120.0,1000.0,120.0,2-7-0,9
44,3009,0.55000000000000004,2146.0,319.0,1100.0,850.0,16.0,2-7-0,9
45,585,0.55000000000000004,1957.0,332.0,900.0,850.0,47.0,2-7-0,9
46,5049,0.44,2209.0,516.0,1120.0,900.0,69.0,2-7-0,9
47,4160,0.44,2128.0,573.0,1100.0,800.0,63.0,2-7-0,9
