2012la_0,Regional Chairman's Award,frc1912,
2012la_1,Regional Winners,frc1477,
2012la_1,Regional Winners,frc624,
2012la_1,Regional Winners,frc4353,
2012la_10,Rookie All Star Award,frc3937,
2012la_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc456,
2012la_12,Coopertition Award,frc3672,
2012la_13,Judges' Award,frc3310,
2012la_14,Highest Rookie Seed,frc3937,
2012la_15,Rookie Inspiration Award,frc4316,
2012la_16,Industrial Design Award sponsored by General Motors,frc2992,
2012la_17,Quality Award sponsored by Motorola,frc624,
2012la_18,Industrial Safety Award sponsored by Underwriters Laboratories,frc624,
2012la_2,Regional Finalists,frc2078,
2012la_2,Regional Finalists,frc1421,
2012la_2,Regional Finalists,frc2992,
2012la_20,Creativity Award sponsored by Xerox,frc1421,
2012la_21,Engineering Excellence Award sponsored by Delphi,frc2848,
2012la_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc2080,
2012la_27,Imagery Award in honor of Jack Kamen,frc364,
2012la_29,Innovation in Control Award sponsored by Rockwell Automation,frc624,
2012la_3,Woodie Flowers Finalist Award,frc364,Steven Phillips
2012la_30,Team Spirit Award sponsored by Chrysler,frc2080,
2012la_31,Website Award,frc1912,
2012la_4,FIRST Dean's List Finalist Award,frc418,Casey Edgerton
2012la_4,FIRST Dean's List Finalist Award,frc1912,Rachel Holladay
2012la_5,Volunteer of the Year,,Carol Cancienne
2012la_9,Engineering Inspiration Award,frc1477,
