2017miken_0,District Chairman's Award,frc4967,
2017miken_1,District Event Winner,frc4967,
2017miken_1,District Event Winner,frc2767,
2017miken_1,District Event Winner,frc5069,
2017miken_10,Rookie All Star Award,frc6531,
2017miken_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc5066,
2017miken_13,Judges' Award,frc5056,
2017miken_14,Highest Rookie Seed,frc6638,
2017miken_15,Rookie Inspiration Award sponsored by National Instruments,frc6571,
2017miken_16,Industrial Design Award sponsored by General Motors,frc5069,
2017miken_17,Quality Award sponsored by Motorola Solutions Foundation,frc3234,
2017miken_18,Safety Award sponsored by Underwriters Laboratories,frc5069,
2017miken_2,District Event Finalist,frc216,
2017miken_2,District Event Finalist,frc1243,
2017miken_2,District Event Finalist,frc4482,
2017miken_20,Creativity Award sponsored by Xerox,frc3357,
2017miken_21,Excellence in Engineering Award sponsored by Delphi,frc4004,
2017miken_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc2767,
2017miken_27,Imagery Award in honor of Jack Kamen,frc2771,
2017miken_29,Innovation in Control Award sponsored by Rockwell Automation,frc2054,
2017miken_30,Team Spirit Award sponsored by FCA Foundation,frc4482,
2017miken_9,District Engineering Inspiration Award,frc141,
