Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,2337,2.5,4083.0,921.0,1600.0,1600.0,523.0,10-2-0,12
2,3770,2.1600000000000001,3799.0,852.0,1980.0,1450.0,14.0,9-3-0,12
3,5509,2.0800000000000001,3739.0,698.0,1880.0,1400.0,54.0,9-3-0,12
4,5053,2.0,3842.0,928.0,1840.0,1600.0,42.0,10-2-0,12
5,1918,2.0,3647.0,606.0,1760.0,1500.0,127.0,8-4-0,12
6,2832,1.9099999999999999,3717.0,807.0,1800.0,1650.0,57.0,9-3-0,12
7,107,1.8300000000000001,3834.0,908.0,1920.0,1650.0,24.0,8-4-0,12
8,3538,1.75,3747.0,842.0,1940.0,1550.0,22.0,7-5-0,12
9,4405,1.75,3714.0,805.0,1880.0,1600.0,49.0,7-4-1,12
10,894,1.75,3680.0,935.0,1880.0,1450.0,50.0,8-4-0,12
11,5505,1.6599999999999999,3769.0,752.0,1820.0,1450.0,74.0,7-5-0,12
12,4779,1.6599999999999999,3460.0,697.0,1760.0,1450.0,50.0,7-4-1,12
13,5462,1.5800000000000001,3516.0,756.0,1780.0,1500.0,66.0,7-5-0,12
14,3875,1.5,3605.0,875.0,1860.0,1500.0,75.0,5-6-1,12
15,4003,1.4099999999999999,3892.0,912.0,1880.0,1600.0,62.0,6-6-0,12
16,4392,1.4099999999999999,3660.0,738.0,1820.0,1450.0,40.0,6-6-0,12
17,68,1.4099999999999999,3408.0,899.0,1900.0,1100.0,103.0,5-7-0,12
18,6637,1.4099999999999999,3323.0,581.0,1600.0,1400.0,73.0,7-5-0,12
19,5675,1.3300000000000001,3702.0,753.0,1740.0,1600.0,72.0,6-6-0,12
20,1940,1.3300000000000001,3565.0,735.0,1820.0,1550.0,20.0,5-7-0,12
21,904,1.3300000000000001,3424.0,925.0,1720.0,1450.0,64.0,7-5-0,12
22,5086,1.3300000000000001,3305.0,785.0,1620.0,1350.0,110.0,7-5-0,12
23,857,1.25,3655.0,618.0,1780.0,1500.0,55.0,5-7-0,12
24,5173,1.25,3650.0,641.0,1660.0,1450.0,55.0,6-6-0,12
25,6098,1.25,3607.0,809.0,1720.0,1650.0,67.0,6-6-0,12
26,5166,1.25,3483.0,759.0,1620.0,1550.0,83.0,6-6-0,12
27,548,1.1599999999999999,3622.0,701.0,1720.0,1550.0,82.0,5-7-0,12
28,573,1.1599999999999999,3553.0,814.0,1760.0,1400.0,78.0,5-7-0,12
29,6569,1.0800000000000001,3542.0,835.0,1760.0,1450.0,82.0,4-7-1,12
30,5561,1.0800000000000001,3486.0,629.0,1620.0,1600.0,36.0,5-7-0,12
31,5090,1.0800000000000001,3438.0,726.0,1820.0,1350.0,13.0,4-8-0,12
32,1701,1.0,3600.0,805.0,1640.0,1650.0,55.0,5-7-0,12
33,2145,1.0,3394.0,666.0,1680.0,1450.0,14.0,5-7-0,12
34,6558,1.0,3325.0,597.0,1740.0,1350.0,15.0,4-8-0,12
35,818,0.91000000000000003,3309.0,697.0,1640.0,1400.0,69.0,4-8-0,12
36,5756,0.91000000000000003,3197.0,719.0,1740.0,1200.0,42.0,4-8-0,12
37,6086,0.82999999999999996,3510.0,723.0,1820.0,1450.0,15.0,2-9-1,12
38,3688,0.75,3359.0,755.0,1660.0,1450.0,44.0,3-8-1,12
39,201,0.66000000000000003,3752.0,665.0,1760.0,1600.0,17.0,2-10-0,12
40,4004,0.40999999999999998,3334.0,605.0,1620.0,1350.0,74.0,2-10-0,12
