Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,217,2.25,3914.0,910.0,1940.0,1550.0,109.0,10-2-0,12
2,862,2.08,3846.0,846.0,1900.0,1650.0,11.0,9-2-1,12
3,5205,1.91,3670.0,929.0,1960.0,1500.0,40.0,8-4-0,12
4,1506,1.83,3725.0,815.0,1840.0,1500.0,55.0,8-3-1,12
5,6548,1.83,3719.0,815.0,1880.0,1450.0,44.0,8-4-0,12
6,4391,1.83,3463.0,838.0,1780.0,1400.0,23.0,8-3-0,12
7,3618,1.75,3648.0,907.0,1880.0,1550.0,28.0,8-4-0,12
8,5162,1.66,3719.0,612.0,1820.0,1600.0,39.0,7-5-0,12
9,910,1.66,3544.0,584.0,1660.0,1400.0,254.0,8-4-0,12
10,4216,1.58,3711.0,784.0,1760.0,1700.0,16.0,8-4-0,12
11,6753,1.5,3652.0,720.0,1940.0,1500.0,17.0,5-7-0,12
12,4362,1.5,3602.0,855.0,1800.0,1450.0,107.0,7-5-0,12
13,6117,1.41,3832.0,676.0,1880.0,1650.0,47.0,5-7-0,12
14,470,1.41,3790.0,901.0,1880.0,1700.0,20.0,6-6-0,12
15,1250,1.41,3766.0,877.0,1780.0,1700.0,61.0,7-5-0,12
16,1596,1.41,3718.0,735.0,1740.0,1700.0,33.0,7-5-0,12
17,1023,1.41,3391.0,708.0,1700.0,1450.0,36.0,6-5-0,12
18,51,1.33,3718.0,1029.0,1800.0,1650.0,18.0,6-5-1,12
19,3534,1.33,3530.0,885.0,1700.0,1500.0,55.0,7-5-0,12
20,5066,1.33,3510.0,727.0,1780.0,1500.0,30.0,5-5-2,12
21,2619,1.25,3695.0,821.0,1800.0,1600.0,75.0,5-7-0,12
22,85,1.25,3630.0,805.0,1840.0,1500.0,60.0,5-7-0,12
23,1718,1.25,3612.0,765.0,1820.0,1500.0,62.0,5-7-0,12
24,302,1.25,3561.0,816.0,1720.0,1550.0,66.0,5-6-1,12
25,6077,1.25,3500.0,872.0,1860.0,1400.0,35.0,5-7-0,12
26,1711,1.25,3494.0,676.0,1640.0,1450.0,39.0,6-5-1,12
27,4381,1.25,3392.0,600.0,1660.0,1500.0,42.0,6-5-1,12
28,3535,1.16,3605.0,794.0,1740.0,1500.0,120.0,5-7-0,12
29,6101,1.16,3503.0,901.0,1840.0,1450.0,18.0,5-7-0,12
30,4237,1.16,3473.0,677.0,1640.0,1500.0,23.0,6-6-0,12
31,5980,1.16,3382.0,649.0,1560.0,1600.0,12.0,7-5-0,12
32,4680,1.0,3408.0,733.0,1700.0,1450.0,28.0,5-7-0,12
33,5230,1.0,3382.0,719.0,1620.0,1500.0,52.0,4-6-1,12
34,2604,1.0,3363.0,731.0,1620.0,1450.0,23.0,6-6-0,12
35,6090,0.91,3561.0,776.0,1720.0,1600.0,21.0,4-7-1,12
36,5256,0.83,3447.0,736.0,1860.0,1350.0,27.0,2-10-0,12
37,1322,0.75,3519.0,759.0,1740.0,1500.0,69.0,3-9-0,12
38,3414,0.75,3490.0,840.0,1740.0,1500.0,20.0,3-8-1,12
39,1188,0.41,3401.0,800.0,1720.0,1450.0,31.0,1-10-1,12
40,308,0.41,3305.0,689.0,1560.0,1500.0,70.0,2-10-0,12
