Rank,Team,Ranking Score,Auto,Scale/Challenge,Goals,Defense,Record (W-L-T),Played
1,4039,27.0,232.0,130.0,216.0,470.0,9-0-0,9
2,303,26.0,188.0,145.0,238.0,450.0,6-2-1,9
3,5413,24.0,182.0,180.0,190.0,465.0,7-2-0,9
4,4028,23.0,163.0,140.0,248.0,415.0,6-2-1,9
5,156,22.0,224.0,120.0,133.0,490.0,6-2-1,9
6,217,22.0,168.0,165.0,210.0,425.0,6-2-1,9
7,5740,21.0,226.0,110.0,104.0,480.0,6-2-1,9
8,27,21.0,198.0,120.0,120.0,450.0,7-2-0,9
9,1590,21.0,178.0,80.0,107.0,430.0,7-2-0,9
10,781,21.0,173.0,115.0,200.0,445.0,6-3-0,9
11,1787,21.0,158.0,100.0,117.0,460.0,6-3-0,9
12,6032,21.0,154.0,110.0,135.0,435.0,5-4-0,9
13,263,20.0,206.0,105.0,122.0,465.0,5-4-0,9
14,1014,20.0,190.0,95.0,137.0,460.0,5-4-0,9
15,5146,20.0,186.0,80.0,80.0,430.0,6-3-0,9
16,4269,20.0,180.0,115.0,115.0,430.0,6-3-0,9
17,379,20.0,166.0,170.0,215.0,415.0,5-4-0,9
18,2252,19.0,242.0,135.0,254.0,470.0,5-3-1,9
19,706,19.0,204.0,135.0,127.0,465.0,5-4-0,9
20,451,19.0,190.0,85.0,114.0,435.0,6-3-0,9
21,6027,18.0,228.0,105.0,134.0,440.0,5-4-0,9
22,4601,18.0,210.0,80.0,105.0,420.0,6-3-0,9
23,1676,18.0,196.0,145.0,119.0,455.0,5-4-0,9
24,870,18.0,178.0,130.0,137.0,455.0,6-3-0,9
25,120,17.0,204.0,90.0,192.0,455.0,5-4-0,9
26,2399,17.0,194.0,130.0,102.0,465.0,4-5-0,9
27,3314,17.0,190.0,100.0,192.0,385.0,5-4-0,9
28,4121,17.0,190.0,100.0,51.0,455.0,5-4-0,9
29,695,16.0,236.0,75.0,133.0,455.0,5-4-0,9
30,337,16.0,226.0,185.0,73.0,460.0,5-4-0,9
31,4085,16.0,200.0,155.0,134.0,445.0,4-5-0,9
32,1259,16.0,156.0,105.0,104.0,450.0,4-5-0,9
33,4611,15.0,220.0,100.0,112.0,465.0,4-5-0,9
34,2172,15.0,212.0,125.0,117.0,475.0,4-5-0,9
35,63,15.0,192.0,110.0,92.0,425.0,4-5-0,9
36,4119,15.0,186.0,140.0,98.0,455.0,4-5-0,9
37,3324,15.0,154.0,85.0,128.0,395.0,3-6-0,9
38,4284,15.0,144.0,95.0,97.0,400.0,4-5-0,9
39,3173,14.0,190.0,120.0,75.0,445.0,3-6-0,9
40,3171,14.0,189.0,110.0,117.0,435.0,3-6-0,9
41,4521,14.0,172.0,105.0,106.0,400.0,4-5-0,9
42,2010,13.0,214.0,90.0,144.0,440.0,4-5-0,9
43,639,13.0,204.0,120.0,111.0,455.0,2-7-0,9
44,5947,13.0,182.0,115.0,120.0,400.0,3-6-0,9
45,4145,13.0,176.0,110.0,112.0,415.0,3-6-0,9
46,2632,13.0,158.0,90.0,91.0,390.0,4-5-0,9
47,2641,12.0,170.0,95.0,86.0,405.0,3-6-0,9
48,3591,12.0,168.0,105.0,150.0,440.0,3-6-0,9
49,533,12.0,104.0,80.0,91.0,325.0,4-3-0,9
50,5667,10.0,190.0,90.0,94.0,425.0,3-6-0,9
51,4780,10.0,188.0,70.0,63.0,395.0,3-6-0,9
52,5973,10.0,174.0,85.0,109.0,420.0,2-7-0,9
53,1248,10.0,160.0,75.0,47.0,410.0,3-6-0,9
54,5418,9.0,154.0,125.0,158.0,360.0,2-7-0,9
55,1317,7.0,126.0,100.0,77.0,360.0,1-8-0,9
56,3356,7.0,110.0,50.0,62.0,260.0,2-4-0,9
57,2603,6.0,192.0,65.0,96.0,410.0,1-8-0,9
58,5077,6.0,120.0,80.0,83.0,330.0,2-7-0,9
