Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,469,1.8300000000000001,2510.0,445.0,1380.0,850.0,0.0,11-1-0,12
2,5756,1.6599999999999999,2030.0,245.0,1280.0,550.0,0.0,10-2-0,12
3,1188,1.5,2465.0,550.0,1340.0,750.0,0.0,9-3-0,12
4,2832,1.5,2402.0,255.0,1280.0,800.0,2.0,9-3-0,12
5,5915,1.5,2050.0,220.0,1100.0,700.0,0.0,9-3-0,12
6,818,1.4099999999999999,1930.0,185.0,1020.0,550.0,5.0,8-3-1,12
7,6108,1.3300000000000001,2260.0,220.0,1140.0,900.0,0.0,8-4-0,12
8,123,1.3300000000000001,1883.0,195.0,1100.0,550.0,3.0,8-4-0,12
9,6633,1.3300000000000001,1580.0,145.0,980.0,350.0,0.0,8-3-0,12
10,6425,1.1599999999999999,2331.0,335.0,1340.0,750.0,1.0,7-5-0,12
11,453,1.1599999999999999,1920.0,455.0,1060.0,400.0,0.0,7-5-0,12
12,2048,1.1599999999999999,1901.0,200.0,1100.0,550.0,1.0,7-5-0,12
13,201,1.0,2005.0,195.0,980.0,800.0,0.0,6-6-0,12
14,5239,1.0,1790.0,325.0,1140.0,450.0,0.0,6-6-0,12
15,4815,1.0,1790.0,180.0,1140.0,450.0,0.0,6-6-0,12
16,3175,1.0,1730.0,325.0,1140.0,400.0,0.0,6-6-0,12
17,3096,1.0,1670.0,190.0,1140.0,350.0,0.0,6-6-0,12
18,5555,1.0,1650.0,195.0,1060.0,350.0,0.0,6-5-0,12
19,5478,1.0,1466.0,250.0,880.0,350.0,1.0,6-6-0,12
20,6567,0.91000000000000003,1650.0,260.0,1120.0,300.0,0.0,5-6-1,12
21,5225,0.91000000000000003,1355.0,195.0,1080.0,100.0,0.0,5-6-1,12
22,1189,0.82999999999999996,1880.0,325.0,1180.0,450.0,0.0,5-7-0,12
23,4851,0.82999999999999996,1807.0,445.0,1020.0,600.0,2.0,5-7-0,12
24,5214,0.82999999999999996,1640.0,325.0,900.0,550.0,0.0,5-7-0,12
25,4758,0.82999999999999996,1583.0,200.0,1060.0,350.0,3.0,5-7-0,12
26,2673,0.75,1405.0,190.0,860.0,350.0,0.0,4-6-1,12
27,5197,0.75,1400.0,170.0,1060.0,150.0,0.0,4-7-1,12
28,6566,0.66000000000000003,1615.0,155.0,1220.0,150.0,0.0,4-8-0,12
29,3632,0.66000000000000003,1565.0,140.0,920.0,450.0,0.0,4-8-0,12
30,6099,0.66000000000000003,1540.0,255.0,1040.0,300.0,0.0,4-8-0,12
31,5532,0.66000000000000003,1523.0,280.0,980.0,400.0,3.0,4-8-0,12
32,4507,0.66000000000000003,1455.0,200.0,1000.0,300.0,0.0,4-8-0,12
33,5642,0.66000000000000003,1347.0,240.0,960.0,200.0,2.0,4-8-0,12
34,4811,0.66000000000000003,1280.0,270.0,740.0,400.0,0.0,4-4-0,12
35,6532,0.5,1511.0,240.0,880.0,450.0,1.0,3-9-0,12
36,6096,0.5,1310.0,180.0,860.0,250.0,0.0,3-7-0,12
37,3398,0.5,1300.0,105.0,760.0,300.0,0.0,3-8-0,12
38,5065,0.16,915.0,175.0,680.0,150.0,0.0,1-7-0,12
