2003cur_f1m1,frc494,frc25,frc103,frc87,84,4
2003cur_f1m2,frc343,frc25,frc650,frc103,90,29
2003cur_qf1m1,frc494,frc25,frc522,frc71,116,34
2003cur_qf1m2,frc343,frc25,frc522,frc223,116,12
2003cur_qf2m1,frc16,frc79,frc191,frc60,66,41
2003cur_qf2m2,frc16,frc818,frc48,frc60,10,35
2003cur_qf3m1,frc308,frc121,frc126,frc322,7,70
2003cur_qf3m2,frc188,frc121,frc126,frc781,0,8
2003cur_qf4m1,frc87,frc103,frc269,frc203,64,31
2003cur_qf4m2,frc87,frc650,frc269,frc245,65,1
2003cur_qm1,frc191,frc25,frc371,frc713,33,27
2003cur_qm10,frc301,frc87,frc494,frc955,37,43
2003cur_qm100,frc955,frc522,frc171,frc371,32,11
2003cur_qm101,frc291,frc357,frc695,frc1035,101,57
2003cur_qm102,frc809,frc386,frc148,frc79,29,29
2003cur_qm103,frc191,frc1023,frc987,frc537,30,39
2003cur_qm104,frc66,frc1005,frc321,frc188,18,33
2003cur_qm105,frc269,frc869,frc229,frc245,37,66
2003cur_qm106,frc115,frc203,frc1057,frc308,43,40
2003cur_qm107,frc87,frc395,frc935,frc301,94,22
2003cur_qm108,frc494,frc343,frc677,frc650,76,76
2003cur_qm109,frc25,frc610,frc71,frc480,32,30
2003cur_qm11,frc188,frc677,frc223,frc470,10,130
2003cur_qm110,frc905,frc971,frc126,frc337,55,58
2003cur_qm111,frc223,frc159,frc857,frc103,54,33
2003cur_qm112,frc407,frc135,frc1120,frc1,118,21
2003cur_qm113,frc16,frc148,frc585,frc470,24,50
2003cur_qm114,frc987,frc115,frc371,frc321,42,22
2003cur_qm115,frc179,frc269,frc229,frc713,110,30
2003cur_qm116,frc1057,frc1035,frc494,frc457,33,76
2003cur_qm117,frc60,frc203,frc79,frc395,74,30
2003cur_qm118,frc818,frc343,frc548,frc322,78,14
2003cur_qm119,frc121,frc935,frc537,frc561,47,70
2003cur_qm12,frc548,frc585,frc245,frc809,60,56
2003cur_qm120,frc522,frc35,frc87,frc48,18,69
2003cur_qm121,frc357,frc435,frc188,frc781,30,36
2003cur_qm122,frc677,frc955,frc386,frc212,34,61
2003cur_qm123,frc245,frc291,frc234,frc1023,80,40
2003cur_qm124,frc308,frc809,frc513,frc1005,72,15
2003cur_qm125,frc1218,frc191,frc171,frc301,62,46
2003cur_qm126,frc869,frc695,frc66,frc650,0,18
2003cur_qm13,frc610,frc179,frc321,frc1120,112,28
2003cur_qm14,frc337,frc203,frc103,frc343,86,88
2003cur_qm15,frc1218,frc148,frc1057,frc480,70,30
2003cur_qm16,frc1035,frc386,frc308,frc121,52,81
2003cur_qm17,frc435,frc935,frc407,frc1023,32,66
2003cur_qm18,frc25,frc60,frc171,frc650,36,34
2003cur_qm19,frc561,frc115,frc857,frc713,60,33
2003cur_qm2,frc818,frc229,frc16,frc115,3,55
2003cur_qm20,frc395,frc229,frc191,frc522,45,77
2003cur_qm21,frc35,frc818,frc781,frc79,34,38
2003cur_qm22,frc513,frc212,frc371,frc66,62,7
2003cur_qm23,frc48,frc1218,frc321,frc971,155,18
2003cur_qm24,frc16,frc103,frc1057,frc71,67,61
2003cur_qm25,frc457,frc905,frc291,frc987,41,62
2003cur_qm26,frc1005,frc955,frc135,frc561,45,18
2003cur_qm27,frc386,frc537,frc269,frc308,33,43
2003cur_qm28,frc60,frc1035,frc470,frc407,65,41
2003cur_qm29,frc159,frc935,frc357,frc322,35,35
2003cur_qm3,frc513,frc35,frc291,frc857,9,76
2003cur_qm30,frc809,frc435,frc126,frc87,53,145
2003cur_qm31,frc1,frc869,frc1120,frc171,16,63
2003cur_qm32,frc677,frc301,frc234,frc343,57,116
2003cur_qm33,frc585,frc188,frc695,frc480,51,67
2003cur_qm34,frc179,frc548,frc121,frc494,18,62
2003cur_qm35,frc203,frc610,frc223,frc1023,41,18
