2018ncgre_0,District Chairman's Award,frc2655,
2018ncgre_1,District Event Winner,frc2059,
2018ncgre_1,District Event Winner,frc2642,
2018ncgre_1,District Event Winner,frc6215,
2018ncgre_10,Rookie All Star Award,,
2018ncgre_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc4561,
2018ncgre_13,Judges' Award,frc4291,
2018ncgre_14,Highest Rookie Seed,,
2018ncgre_15,Rookie Inspiration Award sponsored by National Instruments,,
2018ncgre_16,Industrial Design Award sponsored by General Motors,frc2642,
2018ncgre_17,Quality Award sponsored by Motorola Solutions Foundation,frc5511,
2018ncgre_18,Safety Award sponsored by Underwriters Laboratories,frc2682,
2018ncgre_2,District Event Finalist,frc4561,
2018ncgre_2,District Event Finalist,frc5190,
2018ncgre_2,District Event Finalist,frc5607,
2018ncgre_20,Creativity Award sponsored by Xerox,frc5518,
2018ncgre_21,Excellence in Engineering Award sponsored by Delphi,frc5190,
2018ncgre_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc6500,
2018ncgre_27,Imagery Award in honor of Jack Kamen,frc587,
2018ncgre_29,Innovation in Control Award sponsored by Rockwell Automation,frc2059,
2018ncgre_30,Team Spirit Award sponsored by FCA Foundation,frc3459,
2018ncgre_9,District Engineering Inspiration Award,frc2682,
