2019nyli2_0,Regional Chairman's Award,frc564,
2019nyli2_1,Regional Winners,frc870,
2019nyli2_1,Regional Winners,frc1796,
2019nyli2_1,Regional Winners,frc3624,
2019nyli2_10,Rookie All Star Award,frc7400,
2019nyli2_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc810,
2019nyli2_13,Judges' Award,frc287,
2019nyli2_14,Highest Rookie Seed,frc7522,
2019nyli2_15,Rookie Inspiration Award sponsored by National Instruments,frc7732,
2019nyli2_16,Industrial Design Award sponsored by General Motors,frc533,
2019nyli2_17,Quality Award sponsored by Motorola Solutions Foundation,frc3015,
2019nyli2_18,Safety Award sponsored by Underwriters Laboratories,frc533,
2019nyli2_2,Regional Finalists,frc340,
2019nyli2_2,Regional Finalists,frc3015,
2019nyli2_2,Regional Finalists,frc263,
2019nyli2_20,Creativity Award sponsored by Xerox,frc871,
2019nyli2_21,Excellence in Engineering Award sponsored by Delphi,frc340,
2019nyli2_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc870,
2019nyli2_27,Imagery Award in honor of Jack Kamen,frc6746,
2019nyli2_29,Innovation in Control Award sponsored by Rockwell Automation,frc329,
2019nyli2_3,Woodie Flowers Finalist Award,frc810,Brian Costello
2019nyli2_30,Team Spirit Award sponsored by FCA Foundation,frc6422,
2019nyli2_4,FIRST Dean's List Finalist Award,frc5016,Abigail Holmes
2019nyli2_4,FIRST Dean's List Finalist Award,frc4458,Sophia DiCuffa
2019nyli2_5,Volunteer of the Year,,Jeff Stern
2019nyli2_68,Wildcard,frc340,
2019nyli2_68,Wildcard,frc263,
2019nyli2_71,Autonomous Award sponsored by Ford,frc1796,
2019nyli2_9,Regional Engineering Inspiration Award,frc6806,
