2019txelp_0,District Chairman's Award,frc4063,
2019txelp_1,District Event Winner,frc118,
2019txelp_1,District Event Winner,frc3847,
2019txelp_1,District Event Winner,frc5047,
2019txelp_10,Rookie All Star Award,frc7649,
2019txelp_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc6974,
2019txelp_13,Judges' Award,frc4717,
2019txelp_14,Highest Rookie Seed,frc7750,
2019txelp_15,Rookie Inspiration Award sponsored by National Instruments,frc7533,
2019txelp_16,Industrial Design Award sponsored by General Motors,frc4153,
2019txelp_17,Quality Award sponsored by Motorola Solutions Foundation,frc118,
2019txelp_18,Safety Award sponsored by Underwriters Laboratories,frc5866,
2019txelp_2,District Event Finalist,frc4063,
2019txelp_2,District Event Finalist,frc4153,
2019txelp_2,District Event Finalist,frc4301,
2019txelp_20,Creativity Award sponsored by Xerox,frc7271,
2019txelp_21,Excellence in Engineering Award sponsored by Delphi,frc6144,
2019txelp_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc5866,
2019txelp_27,Imagery Award in honor of Jack Kamen,frc6682,
2019txelp_29,Innovation in Control Award sponsored by Rockwell Automation,frc5613,
2019txelp_30,Team Spirit Award sponsored by FCA Foundation,frc7540,
2019txelp_71,Autonomous Award sponsored by Ford,frc1164,
2019txelp_9,District Engineering Inspiration Award,frc3847,
