Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,4613,2.4100000000000001,2975.0,591.0,1220.0,900.0,455.0,10-2-0,12
2,1772,2.0800000000000001,2717.0,473.0,1500.0,1000.0,47.0,12-0-0,12
3,6061,1.5800000000000001,2539.0,567.0,1200.0,1000.0,84.0,9-3-0,12
4,5985,1.5800000000000001,2526.0,738.0,1340.0,950.0,66.0,9-3-0,12
5,4817,1.5800000000000001,2259.0,558.0,1360.0,650.0,54.0,9-3-0,12
6,4537,1.4099999999999999,2806.0,310.0,1320.0,1100.0,46.0,8-4-0,12
7,4253,1.3300000000000001,2809.0,531.0,1400.0,900.0,29.0,8-4-0,12
8,6579,1.3300000000000001,2744.0,605.0,1460.0,950.0,34.0,8-4-0,12
9,5331,1.25,2403.0,481.0,1380.0,800.0,48.0,7-5-0,12
10,4774,1.25,2045.0,483.0,1220.0,500.0,60.0,7-5-0,12
11,3132,1.1599999999999999,2534.0,556.0,1260.0,850.0,164.0,7-5-0,12
12,4739,1.0800000000000001,1982.0,452.0,1180.0,600.0,72.0,6-6-0,12
13,5584,1.0800000000000001,1923.0,358.0,1180.0,500.0,33.0,6-5-1,12
14,5087,1.0,2264.0,104.0,1000.0,950.0,4.0,6-6-0,12
15,6520,0.91000000000000003,1967.0,294.0,1040.0,550.0,42.0,5-7-0,12
16,6204,0.82999999999999996,2106.0,364.0,1100.0,600.0,46.0,4-7-1,12
17,6525,0.82999999999999996,1824.0,369.0,1220.0,350.0,49.0,5-7-0,12
18,5593,0.75,2286.0,359.0,1180.0,850.0,56.0,4-8-0,12
19,5983,0.75,2017.0,421.0,1160.0,600.0,47.0,4-8-0,12
20,6062,0.75,1991.0,349.0,1140.0,600.0,46.0,4-8-0,12
21,5893,0.75,1834.0,326.0,1180.0,450.0,49.0,4-8-0,12
22,6523,0.75,1814.0,419.0,1120.0,350.0,49.0,4-7-0,12
23,6118,0.75,1769.0,342.0,1100.0,350.0,59.0,4-7-1,12
24,6083,0.75,1656.0,222.0,1180.0,200.0,11.0,4-7-1,12
25,6522,0.57999999999999996,1997.0,454.0,1180.0,550.0,32.0,3-8-1,12
26,6191,0.57999999999999996,1669.0,314.0,1120.0,250.0,64.0,3-9-0,12
27,4801,0.57999999999999996,1455.0,394.0,1000.0,250.0,15.0,3-8-1,12
28,6035,0.5,1630.0,338.0,940.0,350.0,120.0,2-10-0,12
