2009in_0,Regional Chairman's Award,frc45,
2009in_1,Regional Winner,frc868,
2009in_1,Regional Winner,frc1024,
2009in_1,Regional Winner,frc292,
2009in_10,Rookie All Star Award,frc2783,
2009in_11,Johnson & Johnson Gracious Professionalism,frc829,
2009in_13,Judge's Award,frc1646,
2009in_13,Judge's Award,frc461,
2009in_14,Highest Rookie Seed Award,frc2856,
2009in_15,Rookie Inspiration Award,frc2856,
2009in_16,General Motors Industrial Design Award,frc2081,
2009in_17,Motorola Quality Award,frc111,
2009in_18,Underwriters Laboratories Industrial Safety Award,frc1501,
2009in_2,Regional Finalist,frc234,
2009in_2,Regional Finalist,frc45,
2009in_2,Regional Finalist,frc461,
2009in_20,Xerox Creativity Award,frc45,
2009in_22,Kleiner Perkins Caufield & Byers Entrepreneurship Award,frc234,
2009in_26,"Delphi ""Driving Tomorrow's Technology"" Award",frc393,
2009in_27,Imagery Award,frc1501,
2009in_29,Rockwell Automation Innovation in Control Award,frc868,
2009in_3,Woodie Flowers Award,frc1327,Dave Kolberg
2009in_30,Chrysler Team Spirit Award,frc2040,
2009in_31,Website Award,frc234,
2009in_32,Autodesk Visualization Award,frc1720,
2009in_5,Outstanding Volunteer Award,,Brant Bowen
2009in_9,Regional Engineering Inspiration Award,frc1747,
