2018mokc2_0,Regional Chairman's Award,frc1710,
2018mokc2_1,Regional Winners,frc4522,
2018mokc2_1,Regional Winners,frc1710,
2018mokc2_1,Regional Winners,frc1982,
2018mokc2_10,Rookie All Star Award,frc6886,
2018mokc2_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc1108,
2018mokc2_13,Judges' Award,frc6420,
2018mokc2_14,Highest Rookie Seed,frc6886,
2018mokc2_15,Rookie Inspiration Award sponsored by National Instruments,frc6843,
2018mokc2_16,Industrial Design Award sponsored by General Motors,frc1810,
2018mokc2_17,Quality Award sponsored by Motorola Solutions Foundation,frc1723,
2018mokc2_18,Safety Award sponsored by Underwriters Laboratories,frc4786,
2018mokc2_2,Regional Finalists,frc1730,
2018mokc2_2,Regional Finalists,frc1806,
2018mokc2_2,Regional Finalists,frc1810,
2018mokc2_20,Creativity Award sponsored by Xerox,frc5918,
2018mokc2_21,Excellence in Engineering Award sponsored by Delphi,frc1939,
2018mokc2_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc4786,
2018mokc2_27,Imagery Award in honor of Jack Kamen,frc3184,
2018mokc2_29,Innovation in Control Award sponsored by Rockwell Automation,frc5119,
2018mokc2_3,Woodie Flowers Finalist Award,frc1730,Jim Nazworthy
2018mokc2_30,Team Spirit Award sponsored by FCA Foundation,frc2410,
2018mokc2_4,FIRST Dean's List Finalist Award,frc1939,Alexey Ayzin
2018mokc2_4,FIRST Dean's List Finalist Award,frc4646,Sanjana Amatya
2018mokc2_5,Volunteer of the Year,,Joyce Gilmore
2018mokc2_68,Wildcard,frc1806,
2018mokc2_68,Wildcard,frc1810,
2018mokc2_9,Regional Engineering Inspiration Award,frc1730,
