2014ohci_0,Regional Chairman's Award,frc1086,
2014ohci_1,Regional Winner,frc16,
2014ohci_1,Regional Winner,frc447,
2014ohci_1,Regional Winner,frc2665,
2014ohci_10,Rookie All Star Award,frc4982,
2014ohci_11,Gracious Professionalism? Award sponsored by Johnson & Johnson,frc3138,
2014ohci_13,Judges Award,frc3506,
2014ohci_14,Highest Rookie Seed Award,frc4982,
2014ohci_15,Rookie Inspiration Award,frc5006,
2014ohci_16,Industrial Design Award sponsored by General Motors,frc868,
2014ohci_17,Quality Award sponsored by Motorola,frc234,
2014ohci_18,Industrial Safety Award sponsored by Underwriters Laboratories,frc2016,
2014ohci_2,Regional Finalist,frc868,
2014ohci_2,Regional Finalist,frc3494,
2014ohci_2,Regional Finalist,frc3506,
2014ohci_20,Creativity Award sponsored by Xerox,frc447,
2014ohci_21,Excellence in Engineering Award sponsored by Delphi,frc16,
2014ohci_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc2016,
2014ohci_27,Imagery Award in honor of Jack Kamen,frc3176,
2014ohci_29,Innovation in Control Award sponsored by Rockwell Automation,frc525,
2014ohci_3,Woodie Flowers Finalist Award,frc3324,Andrew Bruening
2014ohci_30,Team Spirit Award sponsored by Chrysler,frc1086,
2014ohci_4,FIRST Dean's List Finalist,,Puneeth Meruva
2014ohci_4,FIRST Dean's List Finalist,frc2783,Gini Rhodes
2014ohci_5,Volunteer of the Year,,Josh Haldeman
2014ohci_9,Engineering Inspiration,frc2016,
