Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,3793,2.0,3488.0,776.0,1800.0,1450.0,38.0,10-2-0,12
2,384,1.9099999999999999,3713.0,955.0,1980.0,1450.0,18.0,8-4-0,12
3,2377,1.75,3507.0,780.0,1720.0,1500.0,12.0,9-2-1,12
4,6334,1.75,3486.0,600.0,1820.0,1450.0,46.0,7-5-0,12
5,1885,1.6599999999999999,3602.0,787.0,1800.0,1500.0,12.0,8-4-0,12
6,2421,1.6599999999999999,3556.0,714.0,1780.0,1500.0,6.0,8-4-0,12
7,1080,1.6599999999999999,3526.0,656.0,1840.0,1500.0,6.0,7-5-0,12
8,1731,1.5800000000000001,3726.0,910.0,1800.0,1650.0,11.0,8-4-0,12
9,2363,1.5800000000000001,3687.0,857.0,1780.0,1600.0,87.0,7-5-0,12
10,2537,1.5800000000000001,3609.0,775.0,1760.0,1500.0,49.0,7-4-1,12
11,346,1.5800000000000001,3542.0,566.0,1480.0,1550.0,337.0,8-4-0,12
12,4456,1.5800000000000001,3471.0,419.0,1680.0,1550.0,36.0,7-5-0,12
13,4242,1.5800000000000001,3447.0,646.0,1720.0,1500.0,7.0,8-4-0,12
14,2964,1.5,3654.0,720.0,1660.0,1650.0,44.0,7-4-1,12
15,4472,1.5,3610.0,839.0,1820.0,1600.0,5.0,7-5-0,12
16,1598,1.5,3581.0,776.0,1640.0,1550.0,6.0,8-4-0,12
17,1262,1.4099999999999999,3587.0,584.0,1620.0,1600.0,47.0,7-5-0,12
18,1629,1.4099999999999999,3541.0,840.0,1820.0,1450.0,41.0,6-6-0,12
19,5950,1.4099999999999999,3493.0,617.0,1620.0,1600.0,48.0,7-4-1,12
20,5279,1.4099999999999999,3377.0,776.0,1640.0,1450.0,12.0,7-4-1,12
21,2849,1.3300000000000001,3526.0,717.0,1700.0,1500.0,51.0,6-6-0,12
22,5587,1.3300000000000001,3521.0,839.0,1820.0,1450.0,16.0,6-6-0,12
23,1111,1.3300000000000001,3506.0,710.0,1780.0,1500.0,6.0,6-6-0,12
24,836,1.3300000000000001,3467.0,905.0,1880.0,1300.0,22.0,5-7-0,12
25,3359,1.3300000000000001,3364.0,657.0,1720.0,1350.0,54.0,6-6-0,12
26,1895,1.3300000000000001,3183.0,513.0,1720.0,1250.0,3.0,6-6-0,12
27,2534,1.3300000000000001,3154.0,710.0,1500.0,1450.0,44.0,7-3-1,12
28,1389,1.25,3557.0,583.0,1700.0,1600.0,42.0,6-6-0,12
29,1418,1.25,3481.0,715.0,1700.0,1600.0,1.0,6-6-0,12
30,620,1.25,3411.0,650.0,1680.0,1500.0,6.0,6-6-0,12
31,5957,1.25,3390.0,599.0,1620.0,1550.0,5.0,6-5-1,12
32,1599,1.25,3029.0,589.0,1580.0,1250.0,19.0,6-5-0,12
33,6326,1.1599999999999999,3316.0,665.0,1720.0,1250.0,16.0,5-7-0,12
34,1123,1.1599999999999999,3207.0,597.0,1540.0,1450.0,22.0,7-5-0,12
35,4638,1.1599999999999999,3121.0,769.0,1560.0,1300.0,11.0,6-5-0,12
36,5338,1.0800000000000001,3577.0,705.0,1740.0,1650.0,12.0,4-7-1,12
37,623,1.0800000000000001,3544.0,962.0,1780.0,1550.0,9.0,5-7-0,12
38,4541,1.0800000000000001,3487.0,649.0,1680.0,1600.0,22.0,5-7-0,12
39,3941,1.0800000000000001,3437.0,607.0,1660.0,1550.0,7.0,5-6-1,12
40,619,1.0,3477.0,712.0,1660.0,1550.0,52.0,5-7-0,12
41,1610,1.0,3383.0,651.0,1680.0,1450.0,3.0,5-7-0,12
42,1522,1.0,3360.0,773.0,1680.0,1450.0,5.0,5-7-0,12
43,1793,1.0,3337.0,730.0,1580.0,1500.0,12.0,6-6-0,12
44,5945,1.0,3337.0,707.0,1580.0,1500.0,12.0,6-6-0,12
45,401,1.0,3214.0,466.0,1500.0,1500.0,14.0,6-6-0,12
46,4514,1.0,3173.0,770.0,1560.0,1400.0,8.0,6-6-0,12
47,2199,0.91000000000000003,3390.0,649.0,1680.0,1500.0,5.0,4-7-1,12
48,5115,0.82999999999999996,3344.0,668.0,1560.0,1550.0,14.0,5-7-0,12
49,3258,0.82999999999999996,3228.0,476.0,1460.0,1500.0,38.0,5-7-0,12
50,612,0.82999999999999996,3083.0,680.0,1460.0,1400.0,43.0,5-7-0,12
51,540,0.75,3247.0,836.0,1700.0,1300.0,12.0,3-8-1,12
52,449,0.75,3133.0,652.0,1560.0,1400.0,8.0,4-8-0,12
53,4464,0.66000000000000003,3238.0,702.0,1620.0,1400.0,3.0,3-8-1,12
54,3373,0.66000000000000003,3093.0,591.0,1420.0,1350.0,43.0,4-8-0,12
55,422,0.57999999999999996,3166.0,599.0,1500.0,1450.0,16.0,3-9-0,12
56,6239,0.5,3244.0,778.0,1600.0,1400.0,9.0,3-9-0,12
57,1086,0.40999999999999998,3299.0,827.0,1700.0,1300.0,9.0,2-10-0,12
58,1137,0.25,3248.0,649.0,1520.0,1500.0,43.0,1-11-0,12
