Rank,Team,QS,ASSIST,AUTO,T&C,TELEOP,Record (W-L-T),DQ,PLAYED
1,2180,20.00,690.00,673.00,300.00,314.00,10-2-0,0,12
2,1257,20.00,530.00,576.00,300.00,426.00,10-2-0,0,12
3,225,18.00,690.00,715.00,310.00,446.00,9-3-0,0,12
4,1640,18.00,670.00,566.00,360.00,376.00,9-3-0,0,12
5,1089,18.00,650.00,677.00,340.00,314.00,9-3-0,0,12
6,56,18.00,640.00,680.00,370.00,367.00,9-3-0,0,12
7,2590,18.00,640.00,650.00,220.00,471.00,9-3-0,0,12
8,1218,18.00,600.00,613.00,360.00,509.00,9-3-0,0,12
9,2495,18.00,560.00,588.00,230.00,304.00,9-3-0,0,12
10,1279,16.00,650.00,636.00,300.00,419.00,8-4-0,0,12
11,223,16.00,630.00,606.00,200.00,314.00,8-4-0,0,12
12,222,16.00,610.00,575.00,330.00,376.00,8-4-0,0,12
13,365,16.00,570.00,596.00,290.00,304.00,8-4-0,0,12
14,2191,16.00,510.00,603.00,300.00,225.00,8-4-0,0,12
15,3929,16.00,420.00,628.00,290.00,618.00,8-4-0,0,12
16,25,14.00,790.00,545.00,430.00,127.00,7-5-0,0,12
17,1712,14.00,660.00,560.00,290.00,184.00,7-5-0,0,12
18,2729,14.00,610.00,591.00,200.00,233.00,7-5-0,0,12
19,3974,14.00,570.00,597.00,290.00,341.00,7-5-0,0,12
20,2577,14.00,550.00,576.00,220.00,476.00,7-5-0,0,12
21,193,12.00,750.00,730.00,320.00,294.00,6-6-0,0,12
22,293,12.00,660.00,696.00,300.00,339.00,6-6-0,0,12
23,484,12.00,550.00,611.00,280.00,212.00,6-5-0,1,12
24,11,12.00,550.00,588.00,330.00,399.00,6-6-0,0,12
25,75,12.00,550.00,552.00,220.00,355.00,6-6-0,0,12
26,1228,12.00,530.00,635.00,220.00,257.00,6-6-0,0,12
27,304,12.00,510.00,638.00,320.00,230.00,6-6-0,0,12
28,1302,12.00,470.00,662.00,180.00,404.00,6-6-0,0,12
29,4573,12.00,440.00,639.00,250.00,269.00,6-6-0,0,12
30,3314,12.00,440.00,557.00,280.00,305.00,6-6-0,0,12
31,203,12.00,420.00,598.00,480.00,247.00,6-6-0,0,12
32,1626,10.00,550.00,631.00,310.00,279.00,5-7-0,0,12
33,4361,10.00,540.00,538.00,240.00,298.00,5-7-0,0,12
34,303,10.00,530.00,621.00,270.00,171.00,5-7-0,0,12
35,1403,10.00,500.00,615.00,270.00,184.00,5-7-0,0,12
36,3142,10.00,480.00,511.00,250.00,350.00,5-7-0,0,12
37,316,10.00,470.00,666.00,340.00,211.00,5-7-0,0,12
38,1676,10.00,460.00,562.00,280.00,251.00,5-7-0,0,12
39,1495,10.00,360.00,562.00,260.00,332.00,5-7-0,0,12
40,341,8.00,630.00,580.00,260.00,309.00,4-8-0,0,12
41,1923,8.00,600.00,612.00,170.00,186.00,4-8-0,0,12
42,708,8.00,560.00,545.00,220.00,235.00,4-8-0,0,12
43,4954,8.00,550.00,542.00,240.00,235.00,4-8-0,0,12
44,357,8.00,540.00,641.00,270.00,480.00,4-8-0,0,12
45,2559,8.00,510.00,556.00,250.00,351.00,4-8-0,0,12
46,272,8.00,480.00,683.00,230.00,185.00,4-8-0,0,12
47,4035,8.00,400.00,578.00,200.00,376.00,4-8-0,0,12
48,4373,8.00,390.00,501.00,250.00,271.00,4-8-0,0,12
49,1647,8.00,360.00,539.00,190.00,167.00,4-8-0,0,12
50,2539,8.00,310.00,598.00,250.00,251.00,4-8-0,0,12
51,869,6.00,450.00,655.00,210.00,364.00,3-9-0,0,12
52,1989,6.00,440.00,718.00,240.00,173.00,3-9-0,0,12
53,5113,6.00,390.00,522.00,200.00,264.00,3-9-0,0,12
54,433,6.00,280.00,527.00,220.00,333.00,3-9-0,0,12
55,102,4.00,360.00,581.00,150.00,253.00,2-10-0,0,12
