2006pit_0,Regional Chairman's Award,frc365,
2006pit_1,Regional Winner,frc395,
2006pit_1,Regional Winner,frc1038,
2006pit_1,Regional Winner,frc1743,
2006pit_10,Rookie All-Star Award,frc1727,
2006pit_13,Judge's Award (Day 1),frc337,
2006pit_13,Judge's Award (Day 1),frc63,
2006pit_14,Highest Rookie Seed Award,frc1743,
2006pit_15,Rookie Inspiration Award,frc1743,
2006pit_16,General Motors Industrial Design Award,frc393,
2006pit_17,Motorola Quality Award,frc1629,
2006pit_18,Underwriters Laboratories Industrial Safety Award,frc291,
2006pit_19,Johnson and Johnson Sportsmanship Award,frc291,
2006pit_2,Regional Finalist,frc393,
2006pit_2,Regional Finalist,frc1629,
2006pit_2,Regional Finalist,frc1370,
2006pit_20,Xerox Creativity Award,frc868,
2006pit_22,"Kleiner, Perkins, Caufield and Byers Entrepreneurship Award",frc291,
2006pit_26,"Delphi ""Driving Tommorow's Technology"" Award",frc1038,
2006pit_27,Imagery Award,frc365,
2006pit_29,Radio Shack Innovation in Control Award,frc1391,
2006pit_3,Regional Woodie Flowers Award,,John Larock
2006pit_30,DaimlerChrysler Team Spirit Award,frc859,
2006pit_31,Website Award,frc1727,
2006pit_32,Autodesk Visualization Award,frc868,
2006pit_5,Outstanding Volunteer of the Year Award,,Mike Dishner
2006pit_9,Engineering Inspiration Award,frc395,
