2014gal_f1m1,frc973,frc67,frc2481,frc1318,frc4488,frc1153,265,82
2014gal_f1m2,frc973,frc67,frc2481,frc1218,frc4488,frc1153,185,201
2014gal_f1m3,frc973,frc67,frc2481,frc1218,frc4488,frc1153,215,140
2014gal_qf1m1,frc1756,frc148,frc558,frc2122,frc1717,frc3683,232,163
2014gal_qf1m2,frc1756,frc148,frc558,frc2122,frc1717,frc3683,212,211
2014gal_qf2m1,frc2337,frc862,frc179,frc973,frc67,frc2481,178,157
2014gal_qf2m2,frc2337,frc862,frc179,frc973,frc67,frc2481,97,116
2014gal_qf2m3,frc2337,frc179,frc488,frc973,frc67,frc2481,166,195
2014gal_qf3m1,frc1318,frc4488,frc1153,frc836,frc1023,frc225,225,165
2014gal_qf3m2,frc1318,frc4488,frc1153,frc836,frc1023,frc225,132,158
2014gal_qf3m3,frc1318,frc4488,frc1218,frc836,frc1023,frc225,231,181
2014gal_qf4m1,frc188,frc494,frc1730,frc3310,frc70,frc2052,192,176
2014gal_qf4m2,frc188,frc494,frc1730,frc3310,frc70,frc2052,132,205
2014gal_qf4m3,frc188,frc1310,frc1730,frc3310,frc70,frc2052,153,146
2014gal_qm1,frc3683,frc3103,frc2122,frc3480,frc365,frc4060,66,65
2014gal_qm10,frc3310,frc4982,frc5148,frc217,frc3191,frc4536,156,103
2014gal_qm100,frc1153,frc4288,frc188,frc2980,frc2052,frc3683,167,161
2014gal_qm101,frc1515,frc2665,frc3480,frc1775,frc714,frc558,78,154
2014gal_qm102,frc869,frc45,frc228,frc766,frc5148,frc2135,152,49
2014gal_qm103,frc67,frc3191,frc955,frc836,frc1683,frc1756,106,191
2014gal_qm104,frc4985,frc3360,frc217,frc1885,frc494,frc225,188,189
2014gal_qm105,frc4982,frc2337,frc1717,frc1011,frc303,frc337,255,123
2014gal_qm106,frc1610,frc604,frc353,frc4965,frc3098,frc3138,171,165
2014gal_qm107,frc3310,frc1310,frc884,frc79,frc2471,frc365,160,87
2014gal_qm108,frc1318,frc2052,frc4060,frc2424,frc2363,frc771,216,107
2014gal_qm109,frc4536,frc5145,frc4917,frc3937,frc4488,frc1153,129,205
