2016wvrox_1,Winner,2614,
2016wvrox_1,Winner,456,
2016wvrox_1,Winner,3492,
2016wvrox_2,Finalist,4265,
2016wvrox_2,Finalist,3844,
2016wvrox_2,Finalist,5418,
