2019micmp3_1,District Championship Winner,frc4362,
2019micmp3_1,District Championship Winner,frc3604,
2019micmp3_1,District Championship Winner,frc862,
2019micmp3_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc3707,
2019micmp3_13,Judges' Award,frc7823,
2019micmp3_14,Highest Rookie Seed,frc7553,
2019micmp3_15,Rookie Inspiration Award sponsored by National Instruments,frc7553,
2019micmp3_16,Industrial Design Award sponsored by General Motors,frc3641,
2019micmp3_17,Quality Award sponsored by Motorola Solutions Foundation,frc3452,
2019micmp3_18,Safety Award sponsored by Underwriters Laboratories,frc3667,
2019micmp3_2,District Championship Finalist,frc3641,
2019micmp3_2,District Championship Finalist,frc3542,
2019micmp3_2,District Championship Finalist,frc3536,
2019micmp3_20,Creativity Award sponsored by Xerox,frc4391,
2019micmp3_21,Excellence in Engineering Award sponsored by Delphi,frc1918,
2019micmp3_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc862,
2019micmp3_27,Imagery Award in honor of Jack Kamen,frc5424,
2019micmp3_29,Innovation in Control Award sponsored by Rockwell Automation,frc4362,
2019micmp3_30,Team Spirit Award sponsored by FCA Foundation,frc5712,
2019micmp3_71,Autonomous Award sponsored by Ford,frc2619,
