2009li_0,Regional Chairman's Award,frc353,
2009li_1,Regional Winner,frc496,
2009li_1,Regional Winner,frc2638,
2009li_1,Regional Winner,frc287,
2009li_10,Rookie All Star Award,frc2875,
2009li_11,Johnson & Johnson Gracious Professionalism,frc358,
2009li_13,Judges Award,frc533,
2009li_13,Judges Award,frc287,
2009li_14,Highest Rookie Seed Award,frc2875,
2009li_15,Rookie Inspiration Award,frc2869,
2009li_16,General Motors Industrial Design Award,frc870,
2009li_17,Motorola Quality Award,frc102,
2009li_18,Underwriters Laboratories Industrial Safety Award,frc2638,
2009li_2,Regional Finalist,frc353,
2009li_2,Regional Finalist,frc329,
2009li_2,Regional Finalist,frc527,
2009li_20,Xerox Creativity Award,frc810,
2009li_22,Kleiner Perkins Caufield & Byers Entrepreneurship Award,frc329,
2009li_26,"Delphi ""Driving Tomorrow's Technology"" Award",frc1468,
2009li_27,Imagery Award,frc1358,
2009li_29,Rockwell Automation Innovation in Control Award,frc271,
2009li_3,Woodie Flowers Award,frc564,Debbie Lang - Longwood High School
2009li_30,Chrysler Team Spirit Award,frc564,
2009li_31,Website Award,frc353,
2009li_5,Outstanding Volunteer Award,,Jim Stephenson
2009li_5,Outstanding Volunteer Award,,"Nick Amoruso, Will Recce."
2009li_9,Regional Engineering Inspiration Award,frc1601,
