2017milsu_0,District Chairman's Award,frc4377,
2017milsu_1,District Event Winner,frc5501,
2017milsu_1,District Event Winner,frc3452,
2017milsu_1,District Event Winner,frc5547,
2017milsu_10,Rookie All Star Award,frc6637,
2017milsu_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc6077,
2017milsu_13,Judges' Award,frc4835,
2017milsu_14,Highest Rookie Seed,frc6558,
2017milsu_15,Rookie Inspiration Award sponsored by National Instruments,frc6558,
2017milsu_16,Industrial Design Award sponsored by General Motors,frc3452,
2017milsu_17,Quality Award sponsored by Motorola Solutions Foundation,frc1596,
2017milsu_18,Safety Award sponsored by Underwriters Laboratories,frc4377,
2017milsu_2,District Event Finalist,frc5709,
2017milsu_2,District Event Finalist,frc4392,
2017milsu_2,District Event Finalist,frc5660,
2017milsu_20,Creativity Award sponsored by Xerox,frc857,
2017milsu_21,Excellence in Engineering Award sponsored by Delphi,frc5709,
2017milsu_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc4381,
2017milsu_27,Imagery Award in honor of Jack Kamen,frc4395,
2017milsu_29,Innovation in Control Award sponsored by Rockwell Automation,frc247,
2017milsu_30,Team Spirit Award sponsored by FCA Foundation,frc3617,
2017milsu_9,District Engineering Inspiration Award,frc862,
