2014pahat_0,District Chairman's Award,frc1218,
2014pahat_1,Winner,frc2590,
2014pahat_1,Winner,frc341,
2014pahat_1,Winner,frc272,
2014pahat_10,Rookie All Star Award,frc5113,
2014pahat_11,Gracious Professionalism? Award sponsored by Johnson & Johnson,frc2607,
2014pahat_13,Judges Award,frc2016,
2014pahat_14,Highest Rookie Seed Award,frc4954,
2014pahat_15,Rookie Inspiration Award,frc4954,
2014pahat_16,Industrial Design Award sponsored by General Motors,frc4373,
2014pahat_17,Quality Award sponsored by Motorola,frc1647,
2014pahat_18,Industrial Safety Award sponsored by Underwriters Laboratories,frc2539,
2014pahat_2,Finalist,frc1647,
2014pahat_2,Finalist,frc25,
2014pahat_2,Finalist,frc2234,
2014pahat_20,Creativity Award sponsored by Xerox,frc2539,
2014pahat_21,Excellence in Engineering Award sponsored by Delphi,frc357,
2014pahat_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc2590,
2014pahat_27,Imagery Award in honor of Jack Kamen,frc5113,
2014pahat_29,Innovation in Control Award sponsored by Rockwell Automation,frc2729,
2014pahat_30,Team Spirit Award sponsored by Chrysler,frc303,
2014pahat_9,Engineering Inspiration,frc25,
