2016nytr_f1m1,frc3990,frc359,frc4508,frc20,frc5254,frc1665,168,115
2016nytr_f1m2,frc3990,frc359,frc4508,frc20,frc5254,frc1665,134,136
2016nytr_f1m3,frc3990,frc359,frc4508,frc20,frc5254,frc1665,164,147
2016nytr_qf1m1,frc3990,frc359,frc4508,frc3044,frc4930,frc4481,121,107
2016nytr_qf1m2,frc3990,frc359,frc4508,frc3044,frc4930,frc4481,170,80
2016nytr_qf2m1,frc5240,frc3419,frc663,frc1493,frc48,frc1551,107,110
2016nytr_qf2m2,frc5240,frc3419,frc663,frc1493,frc48,frc1551,116,78
2016nytr_qf2m3,frc5240,frc3419,frc663,frc1493,frc48,frc1551,104,94
2016nytr_qf3m1,frc20,frc5254,frc229,frc3003,frc358,frc527,132,84
2016nytr_qf3m2,frc20,frc5254,frc229,frc3003,frc358,frc527,144,103
2016nytr_qf4m1,frc2791,frc5236,frc3624,frc333,frc250,frc145,147,121
2016nytr_qf4m2,frc2791,frc5236,frc3624,frc333,frc250,frc145,106,151
2016nytr_qf4m3,frc2791,frc5236,frc3624,frc333,frc250,frc145,165,89
2016nytr_qm1,frc5240,frc3003,frc3419,frc3990,frc371,frc2791,62,85
2016nytr_qm10,frc250,frc5879,frc2791,frc371,frc4856,frc359,79,85
2016nytr_qm11,frc1551,frc1665,frc3624,frc20,frc3044,frc4093,40,82
2016nytr_qm12,frc3990,frc4481,frc5881,frc4203,frc663,frc527,76,45
2016nytr_qm13,frc1450,frc4856,frc5879,frc5254,frc5585,frc371,24,60
2016nytr_qm14,frc4508,frc5149,frc250,frc5964,frc5240,frc1665,34,44
2016nytr_qm15,frc2791,frc5881,frc527,frc48,frc3624,frc333,91,85
2016nytr_qm16,frc229,frc1493,frc359,frc3419,frc3044,frc663,95,77
2016nytr_qm17,frc3990,frc4203,frc5943,frc1551,frc358,frc145,45,86
2016nytr_qm18,frc4481,frc4930,frc4093,frc5236,frc3003,frc20,75,88
2016nytr_qm19,frc48,frc5149,frc5254,frc229,frc663,frc4856,88,62
2016nytr_qm2,frc48,frc3044,frc4856,frc4481,frc358,frc3624,85,15
