Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,1519,2.2000000000000002,1271.0,316.0,560.0,400.0,201.0,4-1-0,5
2,58,2.0,1596.0,373.0,620.0,750.0,36.0,5-0-0,5
3,4564,2.0,1578.0,372.0,660.0,700.0,18.0,5-0-0,5
4,172,2.0,1339.0,281.0,620.0,550.0,44.0,5-0-0,5
5,885,1.8,1436.0,213.0,560.0,700.0,61.0,4-1-0,5
6,9996,1.6000000000000001,1196.0,176.0,540.0,400.0,186.0,3-2-0,5
7,501,1.3999999999999999,1301.0,188.0,600.0,550.0,81.0,3-2-0,5
8,4909,1.3999999999999999,1231.0,256.0,540.0,500.0,56.0,3-2-0,5
9,6763,1.3999999999999999,1106.0,344.0,560.0,400.0,76.0,3-2-0,5
10,131,1.2,1344.0,345.0,640.0,550.0,49.0,2-3-0,5
11,133,1.2,1145.0,180.0,480.0,500.0,95.0,3-2-0,5
12,6762,1.2,1056.0,182.0,440.0,550.0,6.0,3-2-0,5
13,1729,1.2,1049.0,120.0,500.0,450.0,14.0,3-2-0,5
14,1922,1.2,869.0,73.0,320.0,400.0,34.0,3-2-0,5
15,4055,1.0,1245.0,349.0,560.0,500.0,90.0,2-3-0,5
16,213,1.0,1213.0,273.0,460.0,600.0,43.0,2-3-0,5
17,4906,0.80000000000000004,1172.0,250.0,500.0,600.0,2.0,2-3-0,5
18,5813,0.80000000000000004,1128.0,188.0,600.0,400.0,38.0,2-3-0,5
19,2370,0.80000000000000004,1101.0,152.0,540.0,350.0,46.0,2-3-0,5
20,5687,0.80000000000000004,1052.0,145.0,580.0,300.0,37.0,2-3-0,5
21,2648,0.80000000000000004,996.0,170.0,480.0,400.0,6.0,2-3-0,5
22,5556,0.80000000000000004,827.0,119.0,460.0,250.0,32.0,2-3-0,5
23,1073,0.59999999999999998,1182.0,246.0,660.0,400.0,12.0,1-4-0,5
24,3467,0.59999999999999998,1075.0,186.0,600.0,350.0,5.0,1-4-0,5
25,319,0.40000000000000002,1153.0,242.0,540.0,500.0,3.0,1-4-0,5
26,238,0.40000000000000002,1102.0,79.0,480.0,500.0,57.0,1-4-0,5
27,1831,0.40000000000000002,862.0,127.0,300.0,400.0,62.0,1-4-0,5
28,4546,0.0,664.0,45.0,400.0,200.0,19.0,0-5-0,5
