2014bc_f1m1,frc1687,frc230,frc246,frc2168,frc3719,frc4048,123,160
2014bc_f1m2,frc1687,frc230,frc246,frc4048,frc2168,frc3719,104,221
2014bc_qf1m1,frc126,frc3467,frc3499,frc2342,frc131,frc501,162,195
2014bc_qf1m2,frc3499,frc3467,frc126,frc131,frc2342,frc501,142,106
2014bc_qf1m3,frc126,frc3467,frc3499,frc131,frc2342,frc501,161,98
2014bc_qf2m1,frc1124,frc1073,frc885,frc230,frc246,frc1687,87,100
2014bc_qf2m2,frc885,frc1073,frc1124,frc1687,frc230,frc246,187,60
2014bc_qf2m3,frc885,frc1124,frc1073,frc1687,frc230,frc246,58,169
2014bc_qf3m1,frc1474,frc125,frc195,frc181,frc2648,frc716,121,67
2014bc_qf3m2,frc1474,frc195,frc125,frc181,frc2648,frc716,140,195
2014bc_qf3m3,frc125,frc195,frc1474,frc716,frc181,frc2648,112,135
2014bc_qf4m1,frc1757,frc138,frc1058,frc4048,frc2168,frc3719,88,211
2014bc_qf4m2,frc1757,frc138,frc1058,frc2168,frc3719,frc4048,93,210
2014bc_qm1,frc3958,frc1761,frc4097,frc228,frc1687,frc3719,17,56
2014bc_qm10,frc2342,frc3555,frc319,frc166,frc228,frc172,73,127
2014bc_qm11,frc61,frc3323,frc1058,frc3467,frc2836,frc1761,92,110
2014bc_qm12,frc4048,frc839,frc1100,frc131,frc4097,frc2423,131,62
2014bc_qm13,frc176,frc95,frc3236,frc2084,frc195,frc1735,63,121
2014bc_qm14,frc1153,frc138,frc125,frc467,frc238,frc190,122,61
2014bc_qm15,frc885,frc126,frc1468,frc166,frc230,frc78,167,101
2014bc_qm16,frc1124,frc501,frc2262,frc2342,frc3719,frc121,67,48
2014bc_qm17,frc246,frc2648,frc1757,frc1073,frc88,frc3280,16,97
2014bc_qm18,frc1687,frc5122,frc1474,frc716,frc157,frc3499,91,16
2014bc_qm19,frc3525,frc3958,frc95,frc2168,frc181,frc4048,43,240
2014bc_qm2,frc138,frc2836,frc95,frc2423,frc246,frc3555,84,13
2014bc_qm20,frc1468,frc1153,frc228,frc195,frc1100,frc3323,85,126
2014bc_qm21,frc176,frc3467,frc125,frc2836,frc131,frc839,161,97
2014bc_qm22,frc467,frc4097,frc1735,frc1073,frc2648,frc2342,51,23
2014bc_qm23,frc157,frc61,frc166,frc2262,frc138,frc3499,77,101
2014bc_qm24,frc885,frc230,frc3555,frc3958,frc246,frc2168,110,97
2014bc_qm25,frc2423,frc716,frc78,frc3525,frc319,frc3719,126,72
2014bc_qm26,frc126,frc1474,frc1058,frc3280,frc3236,frc181,205,147
2014bc_qm27,frc1687,frc121,frc501,frc88,frc1757,frc190,112,87
2014bc_qm28,frc2084,frc238,frc5122,frc172,frc1761,frc1124,121,92
2014bc_qm29,frc3555,frc157,frc4097,frc61,frc176,frc467,21,130
2014bc_qm3,frc1124,frc319,frc3467,frc3525,frc3499,frc3280,141,42
2014bc_qm30,frc3525,frc1735,frc125,frc246,frc1153,frc885,82,37
2014bc_qm31,frc1468,frc4048,frc131,frc3236,frc138,frc319,176,111
2014bc_qm32,frc190,frc95,frc121,frc230,frc126,frc228,118,280
2014bc_qm33,frc195,frc78,frc1761,frc2423,frc3499,frc172,185,102
2014bc_qm34,frc3280,frc839,frc5122,frc166,frc501,frc3958,150,107
2014bc_qm35,frc716,frc238,frc2342,frc3323,frc3467,frc88,78,150
2014bc_qm36,frc1474,frc1100,frc1124,frc2836,frc1757,frc2168,110,97
2014bc_qm37,frc1073,frc3719,frc2084,frc1058,frc181,frc1687,37,121
2014bc_qm38,frc2262,frc190,frc3525,frc2648,frc1761,frc176,130,48
2014bc_qm39,frc885,frc95,frc61,frc319,frc131,frc501,121,119
2014bc_qm4,frc78,frc839,frc190,frc1474,frc1073,frc3323,151,60
2014bc_qm40,frc839,frc3323,frc3236,frc172,frc246,frc157,85,135
2014bc_qm41,frc3280,frc1735,frc3555,frc78,frc238,frc1100,57,61
2014bc_qm42,frc3499,frc1757,frc181,frc2836,frc2342,frc1468,55,87
2014bc_qm43,frc1687,frc2168,frc4097,frc2262,frc3467,frc195,120,172
2014bc_qm44,frc166,frc4048,frc2648,frc121,frc1058,frc716,116,69
2014bc_qm45,frc1153,frc3958,frc467,frc1124,frc126,frc2423,37,127
2014bc_qm46,frc88,frc230,frc3719,frc2084,frc125,frc1474,81,86
2014bc_qm47,frc5122,frc228,frc2836,frc138,frc1073,frc885,63,107
2014bc_qm48,frc3280,frc3323,frc1757,frc2262,frc95,frc4097,36,44
2014bc_qm49,frc176,frc1058,frc246,frc501,frc1468,frc716,107,117
