Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,4976,1.75,2945.0,354.0,1560.0,1250.0,25.0,10-2-0,12
2,1285,1.5,2958.0,607.0,1560.0,1150.0,13.0,8-3-1,12
3,5406,1.5,2687.0,535.0,1380.0,1050.0,17.0,9-3-0,12
4,5885,1.4099999999999999,2704.0,294.0,1380.0,950.0,9.0,7-4-1,12
5,865,1.4099999999999999,2631.0,332.0,1340.0,1000.0,81.0,8-4-0,12
6,2013,1.3300000000000001,2770.0,420.0,1380.0,1050.0,10.0,8-4-0,12
7,1325,1.3300000000000001,2619.0,357.0,1400.0,950.0,19.0,8-4-0,12
8,781,1.3300000000000001,2499.0,321.0,1260.0,950.0,14.0,8-4-0,12
9,1241,1.3300000000000001,2384.0,509.0,1480.0,650.0,39.0,8-4-0,12
10,2994,1.25,2588.0,410.0,1380.0,950.0,3.0,7-4-1,12
11,4001,1.1599999999999999,2771.0,602.0,1440.0,1000.0,16.0,7-5-0,12
12,4946,1.1599999999999999,2587.0,505.0,1400.0,850.0,27.0,7-5-0,12
13,6513,1.1599999999999999,2486.0,415.0,1260.0,900.0,1.0,7-5-0,12
14,4920,1.1599999999999999,2283.0,467.0,1320.0,800.0,13.0,7-5-0,12
15,2706,1.0800000000000001,2701.0,231.0,1360.0,1100.0,16.0,6-6-0,12
16,6336,1.0,2262.0,210.0,1160.0,950.0,2.0,6-6-0,12
17,6514,1.0,2039.0,304.0,1140.0,650.0,9.0,6-6-0,12
18,4618,1.0,1965.0,195.0,1040.0,650.0,10.0,6-4-0,12
19,771,1.0,1877.0,200.0,1120.0,550.0,2.0,6-6-0,12
20,5519,0.82999999999999996,2456.0,320.0,1180.0,950.0,16.0,5-7-0,12
21,4343,0.82999999999999996,2453.0,163.0,1140.0,1100.0,8.0,5-7-0,12
22,4248,0.82999999999999996,2219.0,460.0,1280.0,650.0,4.0,5-7-0,12
23,4152,0.82999999999999996,2091.0,564.0,1260.0,550.0,31.0,5-7-0,12
24,1334,0.82999999999999996,1995.0,195.0,1080.0,600.0,0.0,5-7-0,12
25,1374,0.82999999999999996,1926.0,309.0,1120.0,650.0,6.0,5-7-0,12
26,5324,0.75,2160.0,230.0,1240.0,700.0,0.0,4-7-1,12
27,4308,0.66000000000000003,1929.0,184.0,1040.0,700.0,4.0,4-8-0,12
28,4783,0.66000000000000003,1850.0,210.0,1120.0,550.0,5.0,4-7-0,12
29,3756,0.57999999999999996,2254.0,301.0,1180.0,900.0,14.0,3-8-1,12
30,5870,0.57999999999999996,1855.0,399.0,1140.0,550.0,10.0,3-8-1,12
31,3560,0.5,2095.0,348.0,1040.0,800.0,15.0,3-8-0,12
32,3543,0.5,1969.0,361.0,1160.0,650.0,14.0,3-9-0,12
33,4357,0.5,1576.0,224.0,920.0,550.0,11.0,3-7-0,12
34,5680,0.33000000000000002,2054.0,405.0,1280.0,650.0,4.0,2-10-0,12
