2016txlu_0,Regional Chairman's Award,frc1860,
2016txlu_1,Regional Winners,frc3310,
2016txlu_1,Regional Winners,frc4063,
2016txlu_1,Regional Winners,frc4301,
2016txlu_10,Rookie All Star Award,frc6144,
2016txlu_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc4063,
2016txlu_13,Judges' Award,frc418,
2016txlu_14,Highest Rookie Seed,frc5986,
2016txlu_15,Rookie Inspiration Award sponsored by National Instruments,frc5986,
2016txlu_16,Industrial Design Award sponsored by General Motors,frc4522,
2016txlu_17,Quality Award sponsored by Motorola Solutions Foundation,frc3481,
2016txlu_18,Industrial Safety Award sponsored by Underwriters Laboratories,frc4063,
2016txlu_2,Regional Finalists,frc5437,
2016txlu_2,Regional Finalists,frc5572,
2016txlu_2,Regional Finalists,frc3366,
2016txlu_20,Creativity Award sponsored by Xerox,frc5572,
2016txlu_21,Excellence in Engineering Award sponsored by Delphi,frc5437,
2016txlu_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc5613,
2016txlu_27,Imagery Award in honor of Jack Kamen,frc2158,
2016txlu_29,Innovation in Control Award sponsored by Rockwell Automation,frc3310,
2016txlu_3,Woodie Flowers Finalist Award,frc3417,Dylan Gerald
2016txlu_30,Team Spirit Award sponsored by FCA Foundation,frc1164,
2016txlu_4,FIRST Dean's List Finalist Award,frc2723,Maddie Smith
2016txlu_4,FIRST Dean's List Finalist Award,frc4063,Marco Gonzalez
2016txlu_5,Volunteer of the Year,frc4717,Sam Black
2016txlu_68,Wildcard,frc5437,
2016txlu_68,Wildcard,frc5572,
2016txlu_9,Regional Engineering Inspiration Award,frc1987,
