2012pah_0,Regional Chairman's Award,frc1218,
2012pah_1,Regional Winners,frc1218,
2012pah_1,Regional Winners,frc341,
2012pah_1,Regional Winners,frc1640,
2012pah_10,Rookie All Star Award,frc4342,
2012pah_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc714,
2012pah_12,Coopertition Award,frc4342,
2012pah_13,Judges' Award,frc4361,
2012pah_14,Highest Rookie Seed,frc4373,
2012pah_15,Rookie Inspiration Award,frc4285,
2012pah_16,Industrial Design Award sponsored by General Motors,frc341,
2012pah_17,Quality Award sponsored by Motorola,frc2016,
2012pah_18,Industrial Safety Award sponsored by Underwriters Laboratories,frc709,
2012pah_2,Regional Finalists,frc357,
2012pah_2,Regional Finalists,frc2016,
2012pah_2,Regional Finalists,frc708,
2012pah_20,Creativity Award sponsored by Xerox,frc869,
2012pah_21,Engineering Excellence Award sponsored by Delphi,frc1218,
2012pah_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc2590,
2012pah_27,Imagery Award in honor of Jack Kamen,frc357,
2012pah_29,Innovation in Control Award sponsored by Rockwell Automation,frc1647,
2012pah_30,Team Spirit Award sponsored by Chrysler,frc1811,
2012pah_31,Website Award,frc708,
2012pah_9,Engineering Inspiration Award,frc1923,
