Rank,Team,Ranking Score,Auto,Scale/Challenge,Goals,Defense,Record (W-L-T),Played
1,868,39.0,286.0,170.0,360.0,655.0,10-2-0,12
2,4103,36.0,248.0,230.0,313.0,640.0,9-1-2,12
3,4982,36.0,233.0,160.0,371.0,620.0,10-1-1,12
4,3176,34.0,293.0,190.0,197.0,720.0,9-1-2,12
5,1024,34.0,195.0,150.0,398.0,605.0,8-2-2,12
6,292,33.0,278.0,170.0,265.0,645.0,8-3-1,12
7,2171,31.0,280.0,170.0,277.0,650.0,7-4-1,12
8,461,31.0,259.0,165.0,348.0,625.0,6-4-2,12
9,2771,31.0,255.0,140.0,360.0,580.0,7-4-1,12
10,234,30.0,336.0,145.0,344.0,620.0,8-3-1,12
11,4580,30.0,217.0,170.0,166.0,640.0,8-4-0,12
12,1741,29.0,234.0,175.0,298.0,675.0,6-5-1,12
13,3947,28.0,274.0,145.0,244.0,655.0,5-5-2,12
14,71,28.0,267.0,230.0,266.0,635.0,6-6-0,12
15,5402,27.0,256.0,165.0,230.0,620.0,5-6-1,12
16,447,26.0,280.0,145.0,230.0,660.0,6-6-0,12
17,74,25.0,286.0,240.0,233.0,615.0,5-6-1,12
18,6012,25.0,204.0,155.0,168.0,630.0,6-6-0,12
19,1747,24.0,280.0,140.0,332.0,595.0,5-6-1,12
20,1529,24.0,277.0,130.0,219.0,640.0,5-7-0,12
21,1720,24.0,277.0,125.0,246.0,690.0,5-7-0,12
22,3940,24.0,273.0,165.0,242.0,625.0,3-8-1,12
23,3180,24.0,248.0,155.0,217.0,645.0,5-7-0,12
24,5944,24.0,222.0,140.0,238.0,595.0,6-6-0,12
25,4485,23.0,298.0,130.0,186.0,665.0,4-8-0,12
26,3865,23.0,226.0,150.0,174.0,610.0,5-6-1,12
27,1018,23.0,196.0,125.0,226.0,580.0,4-7-1,12
28,4824,20.0,240.0,155.0,163.0,645.0,4-7-1,12
29,3487,19.0,254.0,130.0,207.0,565.0,5-7-0,12
30,2867,19.0,180.0,115.0,166.0,515.0,5-7-0,12
31,5484,18.0,166.0,130.0,201.0,535.0,3-6-3,12
32,2909,17.0,228.0,140.0,202.0,550.0,3-9-0,12
33,5010,17.0,194.0,125.0,166.0,555.0,2-8-2,12
34,1646,15.0,250.0,125.0,129.0,635.0,2-9-1,12
35,4846,14.0,186.0,100.0,182.0,505.0,4-8-0,12
36,4781,13.0,249.0,140.0,157.0,590.0,2-9-1,12
