Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,1533,2.0,2879.0,651.0,1560.0,900.0,19.0,12-0-0,12
2,587,1.8300000000000001,2642.0,454.0,1420.0,950.0,27.0,11-1-0,12
3,6639,1.5,2147.0,510.0,1280.0,600.0,12.0,9-3-0,12
4,5544,1.3300000000000001,2499.0,465.0,1340.0,900.0,9.0,8-4-0,12
5,900,1.3300000000000001,2301.0,298.0,1000.0,850.0,176.0,8-4-0,12
6,2059,1.25,2218.0,500.0,1320.0,650.0,23.0,7-4-1,12
7,3196,1.1599999999999999,2325.0,565.0,1260.0,700.0,15.0,7-5-0,12
8,3402,1.1599999999999999,2105.0,746.0,1440.0,350.0,40.0,7-5-0,12
9,6214,1.1599999999999999,1739.0,407.0,1020.0,450.0,24.0,7-4-0,12
10,5727,1.0800000000000001,1746.0,435.0,1220.0,300.0,1.0,6-5-1,12
11,4767,1.0800000000000001,1601.0,485.0,1080.0,150.0,1.0,6-3-1,12
12,5854,1.0,2156.0,690.0,1300.0,500.0,11.0,6-6-0,12
13,4829,1.0,1918.0,445.0,1140.0,250.0,33.0,6-6-0,12
14,5518,1.0,1836.0,385.0,1000.0,500.0,26.0,6-5-0,12
15,3971,1.0,1646.0,260.0,1080.0,300.0,1.0,6-5-0,12
16,6565,1.0,1590.0,395.0,960.0,400.0,0.0,6-6-0,12
17,4935,0.91000000000000003,1959.0,395.0,1200.0,300.0,19.0,5-6-1,12
18,3331,0.91000000000000003,1446.0,305.0,940.0,350.0,26.0,5-4-1,12
19,2655,0.82999999999999996,2190.0,565.0,1060.0,850.0,0.0,5-7-0,12
20,4816,0.75,1991.0,500.0,1200.0,500.0,16.0,4-7-1,12
21,3680,0.66000000000000003,1783.0,300.0,1020.0,400.0,3.0,4-8-0,12
22,1225,0.66000000000000003,1682.0,365.0,1000.0,450.0,7.0,4-6-0,12
23,3822,0.66000000000000003,1672.0,502.0,1040.0,350.0,22.0,4-7-0,12
24,6729,0.66000000000000003,1635.0,430.0,1100.0,350.0,0.0,4-8-0,12
25,3215,0.66000000000000003,1556.0,535.0,1060.0,200.0,1.0,4-7-0,12
26,3661,0.66000000000000003,1355.0,250.0,1000.0,200.0,0.0,4-8-0,12
27,6240,0.5,1878.0,380.0,1120.0,400.0,18.0,3-9-0,12
28,6332,0.5,1786.0,145.0,1020.0,600.0,1.0,3-9-0,12
29,5679,0.5,1656.0,445.0,980.0,400.0,31.0,3-9-0,12
30,6215,0.5,1611.0,521.0,1160.0,200.0,16.0,3-9-0,12
31,3845,0.33000000000000002,1030.0,139.0,580.0,250.0,25.0,2-5-0,12
