2004ga_f1m1,frc1364,frc34,frc866,frc1002,frc1057,frc1369,25,75
2004ga_f1m2,frc1364,frc34,frc866,frc1002,frc1057,frc1369,25,80
2004ga_qf1m1,frc538,frc494,frc1466,frc1311,frc1183,frc1180,125,25
2004ga_qf1m2,frc538,frc494,frc1466,frc1311,frc1183,frc1180,25,65
2004ga_qf1m3,frc538,frc494,frc1466,frc1311,frc1183,frc1180,20,115
2004ga_qf2m1,frc1364,frc34,frc866,frc1371,frc1139,frc1040,130,30
2004ga_qf2m2,frc1364,frc34,frc866,frc1371,frc1139,frc1040,75,40
2004ga_qf3m1,frc1345,frc343,frc1102,frc1406,frc1127,frc1263,125,20
2004ga_qf3m2,frc1345,frc343,frc1102,frc1406,frc1127,frc1263,15,45
2004ga_qf3m3,frc1345,frc343,frc1102,frc1406,frc1127,frc1263,85,50
2004ga_qf4m1,frc1002,frc1057,frc1369,frc1051,frc590,frc281,130,100
2004ga_qf4m2,frc1002,frc1057,frc1369,frc1051,frc590,frc281,75,20
2004ga_qm1,frc281,frc807,frc832,frc1379,40,40
2004ga_qm10,frc1304,frc1002,frc1057,frc1297,30,30
2004ga_qm11,frc1364,frc1263,frc1261,frc1081,70,20
2004ga_qm12,frc1371,frc343,frc442,frc832,60,20
2004ga_qm13,frc1398,frc281,frc807,frc538,25,65
2004ga_qm14,frc1379,frc1040,frc34,frc1369,40,50
2004ga_qm15,frc1298,frc1406,frc1466,frc866,20,40
2004ga_qm16,frc1127,frc1436,frc1414,frc1007,20,15
2004ga_qm17,frc1380,frc1166,frc1440,frc1407,0,0
2004ga_qm18,frc1345,frc1439,frc1183,frc494,45,160
2004ga_qm19,frc1415,frc1102,frc590,frc1311,20,55
2004ga_qm2,frc538,frc1398,frc343,frc34,70,45
2004ga_qm20,frc1051,frc1180,frc1299,frc1304,45,25
2004ga_qm21,frc1002,frc1057,frc1139,frc1177,105,30
2004ga_qm22,frc1297,frc1371,frc1376,frc1261,50,10
2004ga_qm23,frc1263,frc442,frc1081,frc1364,20,60
2004ga_qm24,frc1369,frc1379,frc832,frc1398,40,0
2004ga_qm25,frc1040,frc34,frc343,frc807,45,20
2004ga_qm26,frc1007,frc1127,frc281,frc1466,30,55
2004ga_qm27,frc1081,frc1263,frc538,frc1298,0,90
2004ga_qm28,frc1166,frc1440,frc1406,frc1414,30,40
2004ga_qm29,frc1436,frc1345,frc866,frc1380,60,25
2004ga_qm3,frc866,frc1414,frc1040,frc1466,15,40
2004ga_qm30,frc1407,frc1183,frc494,frc1415,45,110
2004ga_qm31,frc1311,frc1299,frc1439,frc590,25,20
2004ga_qm32,frc1180,frc1002,frc1102,frc1051,75,100
2004ga_qm33,frc1261,frc1297,frc1057,frc1139,25,70
2004ga_qm34,frc1177,frc442,frc1304,frc1376,25,30
2004ga_qm35,frc1364,frc343,frc1371,frc1369,85,60
2004ga_qm36,frc1379,frc281,frc1263,frc1040,55,85
2004ga_qm37,frc832,frc1081,frc1398,frc1007,20,20
2004ga_qm38,frc1466,frc538,frc807,frc1166,70,35
2004ga_qm39,frc34,frc1406,frc1127,frc1407,75,25
2004ga_qm4,frc1369,frc1298,frc1406,frc1127,10,15
2004ga_qm40,frc1440,frc494,frc1298,frc1436,40,25
2004ga_qm41,frc1414,frc1439,frc1345,frc866,15,90
2004ga_qm42,frc1415,frc1261,frc1380,frc1102,40,40
2004ga_qm43,frc1183,frc1057,frc1299,frc1180,70,35
2004ga_qm44,frc590,frc1304,frc1002,frc1364,35,70
2004ga_qm45,frc1051,frc1311,frc1297,frc1177,75,35
2004ga_qm46,frc1139,frc1371,frc1376,frc442,70,35
2004ga_qm47,frc343,frc1398,frc281,frc1263,35,45
2004ga_qm48,frc1007,frc1081,frc1166,frc1379,10,65
2004ga_qm49,frc1040,frc807,frc494,frc1127,20,120
