2014necmp_f1m1,frc195,frc558,frc5122,frc177,frc230,frc4055,78,154
2014necmp_f1m2,frc195,frc558,frc5122,frc4055,frc230,frc177,114,210
2014necmp_qf1m1,frc5122,frc558,frc195,frc1058,frc2067,frc172,246,101
2014necmp_qf1m2,frc195,frc5122,frc558,frc2067,frc172,frc1058,88,212
2014necmp_qf1m3,frc5122,frc558,frc195,frc2067,frc172,frc1058,194,94
2014necmp_qf2m1,frc811,frc78,frc716,frc1519,frc3467,frc58,211,151
2014necmp_qf2m2,frc716,frc811,frc78,frc3467,frc58,frc1519,161,216
2014necmp_qf2m3,frc716,frc811,frc78,frc3467,frc58,frc1519,182,180
2014necmp_qf3m1,frc125,frc1153,frc4048,frc3525,frc2168,frc228,220,231
2014necmp_qf3m2,frc4048,frc125,frc1153,frc2168,frc3525,frc228,151,205
2014necmp_qf4m1,frc4055,frc230,frc177,frc1073,frc131,frc175,185,146
2014necmp_qf4m2,frc4055,frc177,frc230,frc175,frc131,frc1073,170,166
2014necmp_qm1,frc61,frc4048,frc1099,frc131,frc319,frc1153,119,128
2014necmp_qm10,frc4761,frc61,frc811,frc558,frc58,frc125,177,275
2014necmp_qm100,frc999,frc1073,frc716,frc1735,frc69,frc138,148,116
2014necmp_qm101,frc4761,frc237,frc3467,frc2064,frc1058,frc4909,186,98
2014necmp_qm102,frc230,frc558,frc1099,frc78,frc3525,frc133,201,102
2014necmp_qm103,frc811,frc246,frc2067,frc131,frc4048,frc2648,173,136
2014necmp_qm104,frc4473,frc5122,frc195,frc2877,frc4564,frc1991,190,146
2014necmp_qm105,frc172,frc176,frc166,frc1517,frc3930,frc58,153,146
2014necmp_qm106,frc4055,frc4925,frc228,frc175,frc1519,frc2168,122,191
2014necmp_qm11,frc3525,frc1153,frc172,frc2067,frc1991,frc4055,247,126
2014necmp_qm12,frc1099,frc1058,frc1517,frc69,frc1519,frc78,136,165
2014necmp_qm13,frc999,frc2168,frc228,frc4473,frc131,frc2064,122,127
2014necmp_qm14,frc178,frc2084,frc176,frc4048,frc175,frc4564,167,170
2014necmp_qm15,frc4958,frc138,frc1100,frc230,frc3467,frc195,102,185
2014necmp_qm16,frc133,frc166,frc716,frc2648,frc177,frc4908,141,118
2014necmp_qm17,frc3461,frc4909,frc319,frc246,frc2877,frc3930,142,147
2014necmp_qm18,frc237,frc4925,frc176,frc5122,frc1073,frc1153,72,135
2014necmp_qm19,frc230,frc131,frc172,frc4564,frc2084,frc4761,201,90
2014necmp_qm2,frc2067,frc133,frc1519,frc58,frc2084,frc2168,202,157
2014necmp_qm20,frc178,frc177,frc716,frc999,frc1099,frc2064,95,88
2014necmp_qm21,frc3461,frc61,frc4908,frc195,frc1058,frc1519,71,125
2014necmp_qm22,frc1991,frc246,frc1735,frc1100,frc558,frc166,76,149
2014necmp_qm23,frc1517,frc2168,frc78,frc4048,frc138,frc1073,151,132
2014necmp_qm24,frc237,frc228,frc4958,frc4925,frc69,frc2648,129,58
2014necmp_qm25,frc811,frc3930,frc3525,frc175,frc2877,frc5122,275,146
2014necmp_qm26,frc4909,frc4055,frc3467,frc319,frc58,frc133,132,195
2014necmp_qm27,frc2067,frc178,frc78,frc4473,frc125,frc716,101,167
2014necmp_qm28,frc246,frc1100,frc2064,frc2084,frc1099,frc138,169,104
2014necmp_qm29,frc4908,frc4958,frc230,frc811,frc237,frc2168,157,151
2014necmp_qm3,frc230,frc69,frc1517,frc4055,frc176,frc177,161,225
2014necmp_qm30,frc5122,frc4048,frc999,frc4761,frc133,frc1991,180,150
2014necmp_qm31,frc1153,frc3461,frc2648,frc1517,frc4473,frc175,103,77
2014necmp_qm32,frc1735,frc195,frc177,frc3930,frc228,frc2067,196,137
2014necmp_qm33,frc176,frc4564,frc558,frc166,frc4925,frc4909,204,104
2014necmp_qm34,frc1073,frc172,frc69,frc1519,frc319,frc3467,115,166
2014necmp_qm35,frc2877,frc4055,frc3525,frc61,frc1058,frc131,165,156
2014necmp_qm36,frc58,frc1099,frc5122,frc125,frc2648,frc195,156,250
2014necmp_qm37,frc133,frc1100,frc228,frc811,frc78,frc3461,221,188
2014necmp_qm38,frc230,frc237,frc2067,frc3930,frc178,frc166,166,154
2014necmp_qm39,frc138,frc2877,frc4761,frc4958,frc69,frc4564,147,135
2014necmp_qm4,frc1058,frc999,frc3467,frc811,frc166,frc5122,98,118
2014necmp_qm40,frc999,frc61,frc4909,frc1517,frc176,frc1153,91,112
2014necmp_qm41,frc2064,frc4908,frc558,frc319,frc1073,frc175,189,161
2014necmp_qm42,frc2084,frc177,frc246,frc3525,frc1058,frc1735,84,142
2014necmp_qm43,frc4473,frc4925,frc1519,frc125,frc3467,frc4048,95,240
2014necmp_qm44,frc58,frc1991,frc172,frc131,frc2168,frc716,185,137
2014necmp_qm45,frc4055,frc69,frc1100,frc2067,frc4908,frc5122,190,251
2014necmp_qm46,frc4564,frc1153,frc3930,frc1073,frc78,frc1058,122,122
2014necmp_qm47,frc3525,frc4761,frc4925,frc195,frc166,frc228,56,188
2014necmp_qm48,frc1099,frc175,frc1991,frc138,frc4909,frc58,144,156
2014necmp_qm49,frc176,frc811,frc2648,frc4055,frc1519,frc178,157,204
2014necmp_qm5,frc125,frc1735,frc4564,frc3525,frc1991,frc4908,171,148
2014necmp_qm50,frc131,frc2877,frc133,frc2064,frc125,frc1517,168,150
2014necmp_qm51,frc2084,frc4048,frc4473,frc177,frc558,frc4958,140,201
2014necmp_qm52,frc3467,frc2168,frc172,frc999,frc1735,frc237,170,79
2014necmp_qm53,frc246,frc230,frc3461,frc716,frc61,frc319,96,167
2014necmp_qm54,frc131,frc1100,frc178,frc133,frc4925,frc1058,118,106
2014necmp_qm55,frc2064,frc1073,frc166,frc1153,frc4055,frc1099,168,129
2014necmp_qm56,frc125,frc175,frc177,frc172,frc138,frc237,222,43
2014necmp_qm57,frc2168,frc4908,frc195,frc4048,frc2877,frc176,241,132
2014necmp_qm58,frc4909,frc1991,frc78,frc2648,frc2084,frc61,135,160
2014necmp_qm59,frc228,frc811,frc4564,frc2067,frc1517,frc716,157,134
2014necmp_qm6,frc1100,frc716,frc237,frc558,frc4473,frc4761,184,114
2014necmp_qm60,frc3467,frc69,frc58,frc3525,frc558,frc3461,206,175
2014necmp_qm61,frc4958,frc1519,frc3930,frc246,frc999,frc4761,103,94
2014necmp_qm62,frc319,frc230,frc4473,frc1735,frc5122,frc4909,241,235
2014necmp_qm63,frc2064,frc2648,frc133,frc138,frc61,frc4564,220,191
2014necmp_qm64,frc4055,frc2168,frc166,frc178,frc3461,frc3467,150,190
2014necmp_qm65,frc3525,frc2084,frc716,frc4925,frc4958,frc1517,212,42
2014necmp_qm66,frc69,frc999,frc175,frc4048,frc1100,frc230,225,177
2014necmp_qm67,frc4908,frc2877,frc1099,frc172,frc2067,frc4761,168,207
2014necmp_qm68,frc319,frc195,frc237,frc131,frc811,frc1991,156,177
2014necmp_qm69,frc1735,frc78,frc4473,frc176,frc58,frc246,221,135
2014necmp_qm7,frc4958,frc4909,frc178,frc228,frc172,frc78,53,118
2014necmp_qm70,frc3930,frc5122,frc177,frc1153,frc558,frc1519,126,236
2014necmp_qm71,frc125,frc1058,frc172,frc1073,frc228,frc230,170,210
2014necmp_qm72,frc2168,frc3525,frc4048,frc1100,frc2648,frc4909,127,172
2014necmp_qm73,frc166,frc175,frc61,frc69,frc811,frc4473,157,163
2014necmp_qm74,frc178,frc2877,frc1153,frc1519,frc1735,frc716,106,133
2014necmp_qm75,frc131,frc228,frc558,frc138,frc176,frc5122,147,110
2014necmp_qm76,frc78,frc2084,frc125,frc4055,frc195,frc999,205,275
2014necmp_qm77,frc1058,frc2067,frc58,frc319,frc4958,frc2064,261,106
2014necmp_qm78,frc1517,frc133,frc4564,frc1099,frc237,frc246,131,197
2014necmp_qm79,frc177,frc4761,frc1073,frc4925,frc1991,frc3461,181,131
2014necmp_qm8,frc2648,frc175,frc246,frc2877,frc1073,frc195,141,175
2014necmp_qm80,frc3930,frc176,frc131,frc4908,frc3467,frc1100,196,179
2014necmp_qm81,frc58,frc2877,frc228,frc230,frc999,frc1153,196,232
2014necmp_qm82,frc2648,frc138,frc166,frc2084,frc5122,frc319,106,157
2014necmp_qm83,frc1073,frc4958,frc4473,frc133,frc61,frc4055,86,186
2014necmp_qm84,frc78,frc3467,frc1099,frc175,frc2067,frc4925,265,69
2014necmp_qm85,frc1517,frc558,frc1991,frc178,frc1058,frc4908,125,118
2014necmp_qm86,frc1519,frc4048,frc3461,frc3525,frc237,frc4564,172,202
2014necmp_qm87,frc2168,frc3930,frc2064,frc246,frc125,frc69,230,130
2014necmp_qm88,frc195,frc716,frc811,frc177,frc172,frc4909,316,79
2014necmp_qm89,frc1735,frc1517,frc319,frc4761,frc4958,frc175,123,95
2014necmp_qm9,frc2064,frc4925,frc138,frc3930,frc3461,frc1735,86,147
2014necmp_qm90,frc1073,frc237,frc58,frc2877,frc2084,frc1100,146,145
2014necmp_qm91,frc3467,frc4925,frc61,frc246,frc228,frc4908,150,194
2014necmp_qm92,frc131,frc125,frc4909,frc177,frc166,frc69,140,150
2014necmp_qm93,frc2648,frc2067,frc558,frc999,frc3461,frc172,98,109
2014necmp_qm94,frc4761,frc195,frc1153,frc133,frc2168,frc178,186,82
2014necmp_qm95,frc1058,frc138,frc811,frc4473,frc3525,frc176,173,187
2014necmp_qm96,frc1735,frc4055,frc4048,frc716,frc1099,frc3930,225,119
2014necmp_qm97,frc5122,frc1519,frc1991,frc230,frc2064,frc78,162,225
2014necmp_qm98,frc4564,frc319,frc178,frc61,frc1100,frc177,206,136
2014necmp_qm99,frc4908,frc125,frc1153,frc4958,frc3461,frc2084,260,110
2014necmp_sf1m1,frc5122,frc558,frc195,frc716,frc811,frc78,178,126
2014necmp_sf1m2,frc558,frc195,frc5122,frc716,frc319,frc78,189,116
2014necmp_sf2m1,frc2168,frc3525,frc228,frc4055,frc230,frc177,111,209
2014necmp_sf2m2,frc3525,frc228,frc2168,frc230,frc177,frc4055,127,173
