Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,2122,2.2200000000000002,2449.0,506.0,1020.0,800.0,334.0,7-2-0,9
2,4627,2.2200000000000002,2123.0,578.0,1220.0,650.0,58.0,9-0-0,9
3,5015,1.8799999999999999,2307.0,652.0,1220.0,750.0,2.0,8-1-0,9
4,244,1.8799999999999999,2245.0,482.0,1160.0,800.0,10.0,8-1-0,9
5,4774,1.77,1840.0,379.0,880.0,700.0,40.0,7-2-0,9
6,5897,1.6599999999999999,2143.0,528.0,1180.0,700.0,3.0,7-2-0,9
7,288,1.6599999999999999,2069.0,436.0,1020.0,800.0,44.0,7-2-0,9
8,6679,1.55,2120.0,360.0,1040.0,900.0,0.0,7-2-0,9
9,216,1.4399999999999999,2325.0,464.0,1100.0,850.0,60.0,6-3-0,9
10,2130,1.4399999999999999,1999.0,416.0,1220.0,650.0,4.0,6-3-0,9
11,6458,1.4399999999999999,1957.0,322.0,940.0,700.0,47.0,6-3-0,9
12,3933,1.4399999999999999,1951.0,491.0,1080.0,650.0,51.0,6-3-0,9
13,4334,1.3300000000000001,1974.0,424.0,1100.0,700.0,4.0,6-3-0,9
14,6008,1.3300000000000001,1774.0,427.0,820.0,750.0,64.0,6-3-0,9
15,3354,1.3300000000000001,1765.0,415.0,1020.0,550.0,0.0,6-3-0,9
16,6406,1.1100000000000001,1909.0,289.0,940.0,750.0,4.0,5-4-0,9
17,6390,1.1100000000000001,1882.0,411.0,1060.0,600.0,2.0,5-4-0,9
18,6701,1.1100000000000001,1766.0,302.0,1020.0,600.0,46.0,5-4-0,9
19,6700,1.1100000000000001,1752.0,287.0,940.0,650.0,27.0,5-4-0,9
20,4191,1.1100000000000001,1667.0,235.0,840.0,550.0,7.0,5-4-0,9
21,4634,1.1100000000000001,1613.0,280.0,820.0,650.0,13.0,5-4-0,9
22,4604,1.0,1824.0,390.0,840.0,700.0,44.0,4-5-0,9
23,4733,1.0,1744.0,525.0,1000.0,400.0,44.0,4-5-0,9
24,6169,1.0,1654.0,489.0,920.0,500.0,44.0,4-5-0,9
25,6563,1.0,1549.0,271.0,840.0,450.0,44.0,4-5-0,9
26,4010,0.88,1773.0,410.0,980.0,600.0,3.0,4-5-0,9
27,1482,0.88,1746.0,216.0,980.0,550.0,36.0,4-5-0,9
28,6403,0.88,1680.0,425.0,980.0,500.0,0.0,4-5-0,9
29,5078,0.88,1659.0,298.0,860.0,600.0,9.0,4-5-0,9
30,5118,0.88,1579.0,171.0,740.0,550.0,29.0,4-5-0,9
31,6188,0.88,1552.0,305.0,820.0,550.0,27.0,4-5-0,9
32,6673,0.88,1479.0,237.0,880.0,400.0,9.0,4-5-0,9
33,5883,0.77000000000000002,1556.0,360.0,880.0,500.0,41.0,3-6-0,9
34,6041,0.77000000000000002,1412.0,323.0,820.0,350.0,52.0,3-6-0,9
35,5515,0.66000000000000003,1863.0,544.0,1060.0,600.0,18.0,3-6-0,9
36,5725,0.66000000000000003,1740.0,280.0,820.0,750.0,0.0,3-6-0,9
37,6408,0.66000000000000003,1669.0,250.0,760.0,700.0,9.0,3-6-0,9
38,5630,0.66000000000000003,1636.0,313.0,780.0,650.0,11.0,3-6-0,9
39,6364,0.66000000000000003,1491.0,416.0,900.0,400.0,1.0,3-6-0,9
40,6724,0.66000000000000003,1455.0,360.0,880.0,350.0,0.0,3-6-0,9
41,6719,0.66000000000000003,1285.0,150.0,740.0,400.0,0.0,3-6-0,9
42,4625,0.66000000000000003,1265.0,280.0,740.0,400.0,0.0,3-6-0,9
43,3216,0.44,1567.0,288.0,820.0,550.0,7.0,2-7-0,9
44,6351,0.44,1441.0,293.0,820.0,500.0,6.0,2-7-0,9
45,6703,0.44,1328.0,205.0,680.0,500.0,23.0,2-7-0,9
46,6178,0.44,1257.0,260.0,820.0,250.0,32.0,2-7-0,9
47,5597,0.22,1240.0,255.0,660.0,450.0,0.0,1-8-0,9
48,6485,0.22,1230.0,357.0,800.0,300.0,5.0,1-8-0,9
