Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,330,2.0,2620.0,474.0,1340.0,850.0,265.0,8-3-0,11
2,3255,1.8999999999999999,2961.0,516.0,1560.0,1150.0,21.0,9-2-0,11
3,6314,1.8100000000000001,3002.0,519.0,1480.0,1200.0,12.0,9-2-0,11
4,2478,1.8100000000000001,2868.0,760.0,1600.0,1000.0,8.0,9-2-0,11
5,1492,1.8100000000000001,2776.0,645.0,1520.0,1050.0,1.0,8-2-1,11
6,498,1.54,2845.0,755.0,1440.0,1150.0,0.0,7-3-1,11
7,3187,1.45,2475.0,510.0,1320.0,900.0,5.0,8-3-0,11
8,4565,1.3600000000000001,2898.0,808.0,1540.0,1100.0,3.0,7-4-0,11
9,2662,1.3600000000000001,2273.0,324.0,1180.0,750.0,28.0,7-4-0,11
10,6674,1.3600000000000001,2008.0,454.0,1100.0,650.0,48.0,7-4-0,11
11,5465,1.27,2586.0,537.0,1240.0,1050.0,21.0,7-4-0,11
12,698,1.27,2550.0,455.0,1300.0,1000.0,0.0,7-4-0,11
13,991,1.27,2467.0,416.0,1480.0,800.0,22.0,6-5-0,11
14,4841,1.27,2311.0,515.0,1200.0,850.0,1.0,7-4-0,11
15,6352,1.27,2271.0,445.0,1260.0,850.0,6.0,7-4-0,11
16,1212,1.27,2222.0,508.0,1160.0,850.0,17.0,7-4-0,11
17,2403,1.1799999999999999,2653.0,375.0,1200.0,1150.0,8.0,6-5-0,11
18,1726,1.1799999999999999,2616.0,736.0,1520.0,950.0,1.0,6-5-0,11
19,3944,1.1799999999999999,2512.0,340.0,1180.0,1100.0,22.0,6-5-0,11
20,3019,1.1799999999999999,2372.0,475.0,1180.0,950.0,52.0,6-5-0,11
21,6372,1.1799999999999999,2338.0,505.0,1200.0,950.0,3.0,6-4-1,11
22,6413,1.0900000000000001,2621.0,640.0,1360.0,1050.0,6.0,6-5-0,11
23,1165,1.0,2328.0,561.0,1300.0,800.0,3.0,5-6-0,11
24,2844,1.0,2139.0,352.0,1220.0,650.0,44.0,5-6-0,11
25,2840,1.0,1941.0,461.0,1100.0,600.0,41.0,5-6-0,11
26,4496,0.90000000000000002,2390.0,530.0,1240.0,900.0,40.0,5-6-0,11
27,2647,0.90000000000000002,2259.0,474.0,1160.0,800.0,44.0,4-6-1,11
28,2449,0.90000000000000002,2199.0,505.0,1120.0,850.0,4.0,5-6-0,11
29,4146,0.90000000000000002,2105.0,463.0,1260.0,600.0,30.0,5-6-0,11
30,5101,0.90000000000000002,1978.0,505.0,1160.0,650.0,3.0,5-6-0,11
31,6479,0.81000000000000005,2396.0,440.0,1220.0,1000.0,1.0,4-7-0,11
32,2375,0.71999999999999997,2675.0,510.0,1320.0,1050.0,5.0,4-7-0,11
33,696,0.71999999999999997,2673.0,811.0,1460.0,950.0,3.0,3-7-1,11
34,3133,0.71999999999999997,1946.0,455.0,1020.0,700.0,1.0,4-7-0,11
35,6683,0.63,1954.0,591.0,1140.0,550.0,44.0,3-8-0,11
36,3577,0.54000000000000004,2091.0,461.0,1060.0,750.0,16.0,3-8-0,11
37,1290,0.54000000000000004,2057.0,491.0,1200.0,600.0,12.0,3-8-0,11
38,3853,0.54000000000000004,1749.0,320.0,1060.0,500.0,4.0,3-8-0,11
39,5200,0.54000000000000004,1718.0,337.0,1020.0,450.0,58.0,2-8-1,11
40,3321,0.45000000000000001,1819.0,355.0,1040.0,550.0,49.0,2-9-0,11
41,1633,0.35999999999999999,1703.0,485.0,1080.0,400.0,33.0,2-9-0,11
42,4111,0.0,1438.0,400.0,900.0,400.0,8.0,0-11-0,11
