Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,876,2.3300000000000001,2791.0,611.0,1360.0,1000.0,16.0,9-0-0,9
2,1987,1.77,2259.0,489.0,1200.0,900.0,19.0,7-2-0,9
3,5690,1.6599999999999999,2358.0,386.0,1160.0,850.0,18.0,7-2-0,9
4,2410,1.6599999999999999,2352.0,426.0,1220.0,850.0,2.0,6-3-0,9
5,4329,1.6599999999999999,2285.0,545.0,1180.0,800.0,0.0,7-2-0,9
6,4536,1.6599999999999999,2152.0,602.0,1120.0,900.0,2.0,7-1-1,9
7,2512,1.55,2356.0,506.0,1200.0,1000.0,16.0,6-3-0,9
8,3528,1.55,2286.0,660.0,1260.0,850.0,1.0,6-3-0,9
9,4009,1.55,2179.0,486.0,1040.0,950.0,9.0,7-2-0,9
10,4646,1.55,2082.0,319.0,980.0,900.0,12.0,7-2-0,9
11,2081,1.4399999999999999,2095.0,480.0,1120.0,800.0,5.0,6-3-0,9
12,167,1.4399999999999999,2074.0,314.0,1100.0,650.0,24.0,6-3-0,9
13,6359,1.4399999999999999,2017.0,406.0,1060.0,800.0,2.0,6-3-0,9
14,525,1.4399999999999999,2014.0,474.0,1240.0,550.0,4.0,6-3-0,9
15,3928,1.4399999999999999,1970.0,437.0,1140.0,650.0,20.0,6-3-0,9
16,3018,1.3300000000000001,2136.0,380.0,1040.0,900.0,11.0,6-3-0,9
17,5638,1.3300000000000001,2116.0,492.0,1200.0,700.0,16.0,5-3-1,9
18,5576,1.3300000000000001,2068.0,423.0,1100.0,650.0,8.0,6-3-0,9
19,3206,1.3300000000000001,2053.0,313.0,980.0,850.0,18.0,6-3-0,9
20,3267,1.3300000000000001,2018.0,347.0,1020.0,800.0,53.0,6-3-0,9
21,6455,1.3300000000000001,1757.0,297.0,780.0,750.0,7.0,6-2-0,9
22,6630,1.3300000000000001,1744.0,420.0,1140.0,400.0,4.0,5-4-0,9
23,967,1.22,2092.0,547.0,1180.0,650.0,7.0,5-4-0,9
24,2530,1.22,2024.0,425.0,1020.0,700.0,4.0,5-3-1,9
25,4506,1.22,1963.0,373.0,1000.0,800.0,8.0,5-3-1,9
26,1208,1.1100000000000001,1973.0,367.0,1040.0,750.0,8.0,5-4-0,9
27,2500,1.1100000000000001,1972.0,306.0,1020.0,650.0,7.0,5-4-0,9
28,6371,1.1100000000000001,1703.0,310.0,1020.0,550.0,3.0,5-4-0,9
29,2040,1.0,2062.0,376.0,1040.0,850.0,27.0,4-5-0,9
30,648,1.0,2050.0,375.0,960.0,850.0,0.0,4-4-1,9
31,1094,0.88,2068.0,252.0,1000.0,850.0,3.0,4-5-0,9
32,6536,0.88,1990.0,425.0,940.0,800.0,0.0,4-5-0,9
33,4818,0.88,1905.0,547.0,1020.0,700.0,5.0,4-5-0,9
34,5041,0.88,1785.0,310.0,900.0,750.0,5.0,4-5-0,9
35,2574,0.88,1520.0,100.0,920.0,500.0,0.0,4-4-0,9
36,6320,0.77000000000000002,1794.0,299.0,1020.0,600.0,9.0,3-5-1,9
37,5434,0.66000000000000003,1886.0,366.0,1000.0,700.0,11.0,3-6-0,9
38,4230,0.66000000000000003,1770.0,420.0,1020.0,600.0,0.0,3-6-0,9
39,6467,0.66000000000000003,1682.0,354.0,880.0,650.0,7.0,3-6-0,9
40,6317,0.66000000000000003,1603.0,365.0,920.0,500.0,13.0,3-6-0,9
41,1785,0.66000000000000003,1586.0,233.0,920.0,450.0,11.0,3-6-0,9
42,5837,0.66000000000000003,1580.0,420.0,860.0,500.0,25.0,3-6-0,9
43,6379,0.66000000000000003,1451.0,371.0,880.0,400.0,11.0,3-6-0,9
44,2177,0.44,1680.0,250.0,800.0,700.0,0.0,2-7-0,9
45,3633,0.44,1581.0,306.0,900.0,500.0,1.0,2-7-0,9
46,6412,0.44,1566.0,344.0,880.0,550.0,11.0,2-7-0,9
47,5809,0.44,1544.0,354.0,760.0,600.0,9.0,2-6-0,9
48,5991,0.44,1531.0,231.0,840.0,550.0,1.0,2-6-0,9
49,6164,0.44,1528.0,300.0,900.0,500.0,3.0,2-7-0,9
50,5906,0.44,1434.0,188.0,820.0,450.0,4.0,2-7-0,9
51,5935,0.44,1296.0,286.0,740.0,400.0,1.0,2-7-0,9
52,6420,0.22,1891.0,290.0,1020.0,650.0,1.0,1-8-0,9
53,4011,0.22,1564.0,430.0,820.0,550.0,4.0,1-8-0,9
54,2450,0.22,1490.0,247.0,800.0,500.0,5.0,1-8-0,9
