Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,5172,2.5,2444.0,502.0,980.0,1000.0,339.0,7-1-0,8
2,5913,2.25,2516.0,628.0,1200.0,1000.0,176.0,7-1-0,8
3,2169,1.8700000000000001,2496.0,366.0,1200.0,1050.0,61.0,5-3-0,8
4,3130,1.75,2456.0,419.0,1140.0,1000.0,66.0,5-3-0,8
5,2175,1.75,2376.0,376.0,1160.0,950.0,61.0,5-3-0,8
6,4198,1.75,2355.0,490.0,1120.0,1000.0,55.0,5-3-0,8
7,4539,1.75,2344.0,378.0,1120.0,1000.0,89.0,5-2-1,8
8,5638,1.75,2151.0,364.0,1160.0,800.0,26.0,5-3-0,8
9,3293,1.6200000000000001,2444.0,411.0,1100.0,1100.0,4.0,6-2-0,8
10,2512,1.6200000000000001,2420.0,603.0,1280.0,950.0,60.0,4-4-0,8
11,3277,1.6200000000000001,2314.0,371.0,920.0,1000.0,244.0,5-2-1,8
12,4207,1.6200000000000001,2223.0,556.0,1180.0,750.0,53.0,5-3-0,8
13,3299,1.5,2421.0,420.0,1220.0,1050.0,11.0,4-4-0,8
14,2883,1.5,2287.0,448.0,1180.0,850.0,82.0,4-4-0,8
15,6758,1.5,2278.0,297.0,1260.0,850.0,23.0,3-5-0,8
16,6709,1.3700000000000001,2205.0,539.0,1140.0,800.0,20.0,5-3-0,8
17,2220,1.3700000000000001,2160.0,372.0,1080.0,800.0,80.0,4-3-1,8
18,2987,1.3700000000000001,2101.0,306.0,980.0,950.0,21.0,5-3-0,8
19,3630,1.25,2423.0,354.0,1200.0,1000.0,13.0,3-5-0,8
20,3184,1.25,2409.0,436.0,1180.0,900.0,89.0,3-5-0,8
21,4536,1.25,2409.0,307.0,1140.0,1050.0,54.0,3-4-1,8
22,6749,1.25,1992.0,360.0,1040.0,750.0,52.0,4-4-0,8
23,2509,1.1200000000000001,2294.0,376.0,960.0,1000.0,69.0,4-4-0,8
24,4859,1.1200000000000001,2250.0,415.0,1100.0,1000.0,20.0,4-4-0,8
25,3755,1.1200000000000001,2206.0,452.0,1140.0,850.0,71.0,3-5-0,8
26,4607,1.1200000000000001,2164.0,308.0,1060.0,900.0,74.0,3-5-0,8
27,2181,1.1200000000000001,2128.0,430.0,1100.0,850.0,23.0,4-4-0,8
28,4397,1.1200000000000001,2114.0,425.0,1100.0,850.0,14.0,3-4-1,8
29,2052,1.0,2181.0,510.0,1160.0,800.0,71.0,3-5-0,8
30,3883,0.87,2328.0,369.0,1040.0,1050.0,48.0,2-5-1,8
31,4174,0.87,2297.0,539.0,1100.0,1050.0,37.0,3-5-0,8
32,2526,0.87,2032.0,429.0,1020.0,800.0,72.0,3-5-0,8
33,1816,0.75,2290.0,369.0,1120.0,950.0,50.0,2-6-0,8
34,2500,0.75,2026.0,364.0,1000.0,800.0,26.0,3-5-0,8
35,4728,0.5,2053.0,470.0,1040.0,900.0,8.0,1-7-0,8
36,3278,0.5,1608.0,385.0,920.0,450.0,123.0,1-7-0,8
