2018mibotb_f1m1,frc7250,frc27,frc9230,frc5314,frc6120,frc5714,400,245
2018mibotb_f1m2,frc7250,frc27,frc9230,frc5314,frc6120,frc5714,361,228
2018mibotb_qf1m1,frc7250,frc27,frc9230,frc6077,frc6121,frc1711,341,180
2018mibotb_qf1m2,frc7250,frc27,frc9230,frc6077,frc6121,frc1711,369,182
2018mibotb_qf2m1,frc5505,frc3688,frc5213,frc5525,frc5230,frc7084,370,232
2018mibotb_qf2m2,frc5505,frc3688,frc5213,frc5525,frc5230,frc7084,537,323
2018mibotb_qf3m1,frc5314,frc6120,frc5714,frc4376,frc3618,frc5534,357,242
2018mibotb_qf3m2,frc5314,frc6120,frc5714,frc4376,frc3618,frc5534,425,199
2018mibotb_qf4m1,frc7244,frc5502,frc5183,frc3537,frc4983,frc6005,360,58
2018mibotb_qf4m2,frc7244,frc5502,frc5183,frc3537,frc4983,frc6005,237,249
2018mibotb_qf4m3,frc7244,frc5502,frc5183,frc3537,frc4983,frc6005,279,245
2018mibotb_qm1,frc3537,frc5714,frc5314,frc1711,frc5525,frc5505,383,99
2018mibotb_qm10,frc3537,frc6120,frc6121,frc3618,frc7250,frc3688,435,198
2018mibotb_qm11,frc5714,frc7244,frc5505,frc27,frc6077,frc6005,216,580
2018mibotb_qm12,frc4983,frc1711,frc5230,frc5502,frc7084,frc5525,148,289
2018mibotb_qm13,frc27,frc5714,frc3618,frc7250,frc9230,frc5213,381,86
2018mibotb_qm14,frc6005,frc5183,frc4983,frc1711,frc5505,frc3688,296,366
2018mibotb_qm15,frc6121,frc7244,frc5502,frc5525,frc5534,frc3537,389,197
2018mibotb_qm16,frc7084,frc6120,frc6077,frc5230,frc4376,frc5314,271,300
2018mibotb_qm17,frc6121,frc5525,frc5213,frc5183,frc5502,frc5714,249,234
2018mibotb_qm18,frc3688,frc27,frc5534,frc6077,frc3537,frc4983,378,182
2018mibotb_qm19,frc5230,frc7250,frc7084,frc5505,frc3618,frc4376,326,164
2018mibotb_qm2,frc4376,frc5502,frc9230,frc7250,frc7244,frc6077,361,106
2018mibotb_qm20,frc6120,frc5314,frc1711,frc9230,frc6005,frc7244,366,198
2018mibotb_qm21,frc5534,frc6077,frc5183,frc5505,frc5230,frc3537,201,314
2018mibotb_qm22,frc5502,frc1711,frc27,frc5213,frc3618,frc6120,311,169
2018mibotb_qm23,frc3688,frc9230,frc7084,frc6005,frc4376,frc6121,304,274
2018mibotb_qm24,frc7244,frc5314,frc5525,frc5714,frc4983,frc7250,243,294
2018mibotb_qm25,frc9230,frc5230,frc6120,frc7084,frc3537,frc1711,323,272
2018mibotb_qm26,frc5314,frc4983,frc3618,frc5714,frc6121,frc6077,245,77
2018mibotb_qm27,frc5502,frc7250,frc6005,frc7244,frc5183,frc27,349,144
2018mibotb_qm28,frc5505,frc5213,frc5534,frc4376,frc5525,frc3688,266,362
2018mibotb_qm29,frc3537,frc5183,frc7250,frc7084,frc4983,frc6121,122,401
2018mibotb_qm3,frc5534,frc6120,frc4983,frc5183,frc7084,frc3618,305,289
2018mibotb_qm30,frc1711,frc5213,frc5714,frc6120,frc4376,frc7244,123,412
2018mibotb_qm31,frc5314,frc6005,frc5505,frc3618,frc5534,frc5502,232,273
2018mibotb_qm32,frc5525,frc27,frc9230,frc6077,frc3688,frc5230,362,267
2018mibotb_qm33,frc4376,frc5534,frc5714,frc3618,frc6005,frc3537,135,370
2018mibotb_qm34,frc4983,frc3688,frc7244,frc5213,frc5314,frc7084,343,216
2018mibotb_qm35,frc5525,frc5183,frc5230,frc6120,frc27,frc7250,145,455
2018mibotb_qm36,frc6121,frc9230,frc1711,frc5505,frc5502,frc6077,266,376
2018mibotb_qm4,frc5213,frc3688,frc6005,frc5230,frc6121,frc27,135,497
2018mibotb_qm5,frc6077,frc3618,frc5525,frc7250,frc1711,frc5534,256,234
2018mibotb_qm6,frc7244,frc5230,frc5213,frc4983,frc5505,frc9230,409,192
2018mibotb_qm7,frc27,frc7084,frc4376,frc5314,frc6121,frc5183,351,235
2018mibotb_qm8,frc3688,frc3537,frc5502,frc6005,frc5714,frc6120,353,361
2018mibotb_qm9,frc5183,frc5213,frc4376,frc9230,frc5534,frc5314,286,215
2018mibotb_sf1m1,frc7250,frc27,frc9230,frc5505,frc3688,frc5213,409,217
2018mibotb_sf1m2,frc7250,frc27,frc9230,frc5505,frc3688,frc5213,168,267
2018mibotb_sf1m3,frc7250,frc27,frc9230,frc5505,frc3688,frc5213,270,239
2018mibotb_sf2m1,frc5314,frc6120,frc5714,frc7244,frc5502,frc5183,402,324
2018mibotb_sf2m2,frc5314,frc6120,frc5714,frc7244,frc5502,frc5183,401,347
