Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
1,469,2.7,3353.0,613.0,1660.0,1350.0,83.0,9-1-0,10
2,829,2.5,3274.0,656.0,1720.0,1300.0,44.0,8-2-0,10
3,2168,2.4,3278.0,781.0,1720.0,1300.0,38.0,8-2-0,10
4,148,2.3,3277.0,659.0,1600.0,1250.0,272.0,7-3-0,10
5,3452,2.2,3357.0,663.0,1600.0,1400.0,57.0,8-2-0,10
6,3419,2.2,3344.0,670.0,1640.0,1400.0,54.0,7-3-0,10
7,2619,2.2,3207.0,815.0,1660.0,1300.0,22.0,8-2-0,10
8,6538,2.1,3214.0,727.0,1700.0,1300.0,59.0,6-4-0,10
9,1519,2.0,3175.0,915.0,1500.0,1200.0,320.0,6-4-0,10
10,3130,1.9,3135.0,636.0,1640.0,1250.0,20.0,6-4-0,10
11,3015,1.9,3057.0,543.0,1380.0,1300.0,157.0,6-4-0,10
12,3683,1.9,3006.0,652.0,1600.0,1150.0,106.0,6-4-0,10
13,190,1.9,2925.0,710.0,1540.0,1200.0,40.0,7-3-0,10
14,2386,1.8,3177.0,727.0,1540.0,1350.0,67.0,6-4-0,10
15,834,1.8,3071.0,498.0,1420.0,1300.0,111.0,7-3-0,10
16,1023,1.8,3064.0,731.0,1540.0,1250.0,99.0,6-4-0,10
17,2084,1.8,3034.0,515.0,1560.0,1250.0,24.0,6-4-0,10
18,6582,1.8,2910.0,505.0,1480.0,1100.0,0.0,7-3-0,10
19,3464,1.8,2690.0,592.0,1420.0,1050.0,55.0,6-3-0,10
20,4485,1.7,3221.0,717.0,1660.0,1250.0,41.0,5-5-0,10
21,111,1.7,3051.0,516.0,1480.0,1250.0,96.0,6-4-0,10
22,2039,1.7,3018.0,649.0,1560.0,1150.0,38.0,6-4-0,10
23,3359,1.7,2981.0,695.0,1540.0,1150.0,21.0,6-4-0,10
24,3974,1.7,2929.0,706.0,1540.0,1100.0,44.0,6-4-0,10
25,95,1.6,3005.0,650.0,1560.0,1100.0,55.0,5-5-0,10
26,2607,1.6,2973.0,689.0,1620.0,1100.0,38.0,5-5-0,10
27,2537,1.6,2973.0,616.0,1480.0,1250.0,3.0,6-4-0,10
28,3284,1.6,2906.0,666.0,1440.0,1250.0,41.0,6-4-0,10
29,5016,1.6,2626.0,436.0,1380.0,1050.0,1.0,6-4-0,10
30,4481,1.5,3025.0,658.0,1520.0,1300.0,50.0,5-5-0,10
31,5422,1.5,3019.0,753.0,1560.0,1200.0,29.0,5-5-0,10
32,3547,1.5,2979.0,636.0,1480.0,1250.0,9.0,6-4-0,10
33,4508,1.5,2976.0,775.0,1520.0,1250.0,26.0,6-4-0,10
34,193,1.5,2941.0,636.0,1640.0,1100.0,16.0,4-6-0,10
35,1391,1.4,3084.0,568.0,1500.0,1350.0,9.0,5-5-0,10
36,2851,1.4,2990.0,580.0,1380.0,1400.0,20.0,6-4-0,10
37,4506,1.4,2936.0,515.0,1380.0,1150.0,131.0,5-5-0,10
38,3954,1.4,2820.0,512.0,1320.0,1250.0,20.0,6-4-0,10
39,3201,1.4,2817.0,645.0,1480.0,1100.0,67.0,5-5-0,10
40,1706,1.3,3085.0,585.0,1260.0,1250.0,345.0,4-6-0,10
41,191,1.3,2966.0,663.0,1520.0,1200.0,56.0,4-6-0,10
42,1781,1.3,2904.0,610.0,1500.0,1150.0,74.0,4-6-0,10
43,6637,1.3,2840.0,569.0,1380.0,1250.0,10.0,5-5-0,10
44,51,1.3,2776.0,717.0,1380.0,1150.0,51.0,6-4-0,10
45,772,1.3,2756.0,780.0,1440.0,1050.0,56.0,5-5-0,10
46,11,1.2,2917.0,527.0,1520.0,1150.0,52.0,3-7-0,10
47,1939,1.2,2811.0,487.0,1380.0,1200.0,76.0,4-6-0,10
48,2177,1.2,2801.0,591.0,1340.0,1200.0,66.0,5-5-0,10
49,5528,1.2,2794.0,497.0,1420.0,1150.0,79.0,4-6-0,10
50,3546,1.1,3109.0,655.0,1480.0,1350.0,74.0,4-6-0,10
51,1792,1.1,2930.0,589.0,1380.0,1300.0,55.0,4-6-0,10
52,272,1.1,2906.0,738.0,1500.0,1150.0,71.0,3-7-0,10
53,4342,1.0,2943.0,690.0,1540.0,1200.0,13.0,3-7-0,10
54,2783,1.0,2832.0,447.0,1420.0,1200.0,22.0,3-7-0,10
55,4356,1.0,2794.0,654.0,1280.0,1200.0,49.0,4-6-0,10
56,5952,0.9,2750.0,592.0,1340.0,1100.0,45.0,3-7-0,10
57,271,0.9,2657.0,637.0,1320.0,1100.0,47.0,4-6-0,10
58,292,0.9,2532.0,601.0,1380.0,900.0,57.0,4-6-0,10
59,6622,0.8,2725.0,617.0,1360.0,1000.0,15.0,4-6-0,10
60,3414,0.8,2720.0,712.0,1540.0,950.0,45.0,2-8-0,10
61,714,0.8,2609.0,691.0,1420.0,950.0,49.0,3-7-0,10
62,4991,0.8,2597.0,676.0,1360.0,900.0,87.0,2-8-0,10
63,4607,0.8,2572.0,544.0,1300.0,1050.0,27.0,4-6-0,10
64,1985,0.7,2906.0,558.0,1420.0,1300.0,21.0,2-8-0,10
65,6419,0.7,2499.0,454.0,1300.0,1000.0,29.0,3-7-0,10
66,2068,0.6,2601.0,622.0,1440.0,950.0,16.0,2-8-0,10
67,3525,0.4,2330.0,572.0,1220.0,950.0,10.0,1-9-0,10
68,4241,0.0,2294.0,562.0,1300.0,800.0,14.0,0-10-0,10
