2014flor_0,Regional Chairman's Award,frc4013,
2014flor_1,Regional Winner,frc1592,
2014flor_1,Regional Winner,frc4901,
2014flor_1,Regional Winner,frc180,
2014flor_10,Rookie All Star Award,frc5145,
2014flor_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc4451,
2014flor_13,Judges Award,frc2556,
2014flor_14,Highest Rookie Seed Award,frc5283,
2014flor_15,Rookie Inspiration Award,frc5283,
2014flor_16,Industrial Design Award sponsored by General Motors,frc383,
2014flor_17,Quality Award sponsored by Motorola,frc744,
2014flor_18,Industrial Safety Award sponsored by Underwriters Laboratories,frc4451,
2014flor_2,Regional Finalist,frc179,
2014flor_2,Regional Finalist,frc1251,
2014flor_2,Regional Finalist,frc79,
2014flor_20,Creativity Award sponsored by Xerox,frc3998,
2014flor_21,Excellence in Engineering Award sponsored by Delphi,frc21,
2014flor_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc1772,
2014flor_27,Imagery Award in honor of Jack Kamen,frc4013,
2014flor_29,Innovation in Control Award sponsored by Rockwell Automation,frc624,
2014flor_3,Woodie Flowers Finalist Award,frc4013,Maribel Barea
2014flor_30,Team Spirit Award sponsored by Chrysler,frc2383,
2014flor_4,FIRST Dean's List Finalist,frc79,Sebastian Lopez-Cot
2014flor_4,FIRST Dean's List Finalist,frc1592,Courtney Roberts
2014flor_5,Volunteer of the Year,,Sarah Plemmons
2014flor_9,Engineering Inspiration,frc4707,
