2019txama_0,District Chairman's Award,frc5417,
2019txama_1,District Event Winner,frc148,
2019txama_1,District Event Winner,frc3310,
2019txama_1,District Event Winner,frc2657,
2019txama_10,Rookie All Star Award,frc7534,
2019txama_11,Gracious Professionalism Award sponsored by Johnson & Johnson,frc7271,
2019txama_13,Judges' Award,frc5613,
2019txama_14,Highest Rookie Seed,frc7534,
2019txama_15,Rookie Inspiration Award sponsored by National Instruments,frc7649,
2019txama_16,Industrial Design Award sponsored by General Motors,frc6974,
2019txama_17,Quality Award sponsored by Motorola Solutions Foundation,frc148,
2019txama_18,Safety Award sponsored by Underwriters Laboratories,frc1296,
2019txama_2,District Event Finalist,frc7271,
2019txama_2,District Event Finalist,frc1817,
2019txama_2,District Event Finalist,frc2613,
2019txama_20,Creativity Award sponsored by Xerox,frc4799,
2019txama_21,Excellence in Engineering Award sponsored by Delphi,frc1817,
2019txama_22,Entrepreneurship Award sponsored by Kleiner Perkins Caufield and Byers,frc1296,
2019txama_27,Imagery Award in honor of Jack Kamen,frc4694,
2019txama_29,Innovation in Control Award sponsored by Rockwell Automation,frc4153,
2019txama_30,Team Spirit Award sponsored by FCA Foundation,frc5866,
2019txama_71,Autonomous Award sponsored by Ford,frc3310,
2019txama_9,District Engineering Inspiration Award,frc4641,
